Time, Num Carriers, CC CE, CC RE, #H C , #El C, #Ex C, #Ex D
14.318173, 94, 0, 0, 0, 0, 53, 47 
14.417894, 94, 0, 0, 0, 0, 54, 47 
14.417894, 96, 0, 0, 0, 0, 54, 48 
15.154400, 96, 0, 0, 0, 0, 55, 48 
15.156210, 98, 0, 0, 0, 0, 55, 49 
15.180570, 98, 0, 0, 0, 0, 56, 49 
15.180570, 100, 0, 0, 0, 0, 56, 50 
15.196467, 100, 0, 0, 0, 0, 57, 50 
15.196467, 102, 0, 0, 0, 0, 57, 51 
15.197629, 102, 0, 0, 0, 0, 58, 51 
15.212110, 104, 0, 0, 0, 0, 58, 52 
17.943875, 104, 0, 0, 0, 0, 59, 52 
18.025767, 106, 0, 0, 0, 0, 59, 53 
18.206102, 106, 0, 0, 0, 0, 60, 53 
18.206102, 108, 0, 0, 0, 0, 60, 54 
18.232494, 108, 0, 0, 0, 0, 61, 54 
18.232494, 110, 0, 0, 0, 0, 61, 55 
18.820832, 110, 0, 0, 0, 0, 62, 55 
18.820832, 112, 0, 0, 0, 0, 62, 56 
19.592296, 112, 0, 0, 0, 0, 63, 56 
19.592411, 114, 0, 0, 0, 0, 63, 57 
19.603477, 114, 0, 0, 0, 0, 64, 57 
19.603491, 116, 0, 0, 0, 0, 64, 58 
19.840151, 116, 0, 0, 0, 0, 65, 58 
19.840151, 118, 0, 0, 0, 0, 65, 59 
19.884744, 118, 0, 0, 0, 0, 66, 59 
19.885033, 120, 0, 0, 0, 0, 66, 60 
21.067956, 120, 0, 0, 0, 0, 67, 60 
21.068615, 122, 0, 0, 0, 0, 67, 61 
21.231291, 122, 0, 0, 0, 0, 68, 61 
21.231291, 124, 0, 0, 0, 0, 68, 62 
21.236281, 124, 0, 0, 0, 0, 69, 62 
21.343588, 126, 0, 0, 0, 0, 69, 63 
21.931344, 126, 0, 0, 0, 0, 70, 63 
21.933668, 128, 0, 0, 0, 0, 70, 64 
21.950488, 128, 0, 0, 0, 0, 71, 64 
21.950488, 130, 0, 0, 0, 0, 71, 65 
21.998238, 130, 0, 0, 0, 0, 72, 65 
21.998238, 132, 0, 0, 0, 0, 72, 66 
22.355477, 132, 0, 0, 0, 0, 73, 66 
22.355477, 134, 0, 0, 0, 0, 73, 67 
22.409796, 134, 0, 0, 0, 0, 74, 67 
22.552331, 136, 0, 0, 0, 0, 74, 68 
22.725349, 136, 0, 0, 0, 0, 75, 68 
22.725349, 138, 0, 0, 0, 0, 75, 69 
22.774347, 138, 0, 0, 0, 0, 76, 69 
22.774347, 140, 0, 0, 0, 0, 76, 70 
22.777912, 140, 0, 0, 0, 0, 77, 70 
22.777912, 142, 0, 0, 0, 0, 77, 71 
22.821846, 142, 0, 0, 0, 0, 78, 71 
22.821846, 144, 0, 0, 0, 0, 78, 72 
22.870043, 144, 0, 0, 0, 0, 79, 72 
22.985050, 144, 0, 0, 0, 0, 80, 72 
22.985460, 146, 0, 0, 0, 0, 80, 73 
23.037742, 146, 0, 0, 0, 0, 81, 73 
23.037742, 148, 0, 0, 0, 0, 81, 74 
23.069391, 148, 0, 0, 0, 0, 82, 74 
23.069391, 150, 0, 0, 0, 0, 82, 75 
23.074178, 152, 0, 0, 0, 0, 82, 76 
23.137011, 152, 0, 0, 0, 0, 83, 76 
23.137011, 154, 0, 0, 0, 0, 83, 77 
23.364345, 154, 0, 0, 0, 0, 84, 77 
23.364345, 156, 0, 0, 0, 0, 84, 78 
24.284098, 156, 0, 0, 0, 0, 85, 78 
24.284363, 158, 0, 0, 0, 0, 85, 79 
26.765103, 158, 0, 0, 0, 0, 86, 79 
26.770657, 160, 0, 0, 0, 0, 86, 80 
27.425520, 160, 0, 0, 0, 0, 87, 80 
27.425520, 162, 0, 0, 0, 0, 87, 81 
27.427531, 162, 0, 0, 0, 0, 88, 81 
27.532493, 164, 0, 0, 0, 0, 88, 82 
28.225539, 164, 0, 0, 0, 0, 89, 82 
28.225539, 166, 0, 0, 0, 0, 89, 83 
29.476649, 166, 0, 0, 0, 0, 90, 83 
29.495909, 168, 0, 0, 0, 0, 90, 84 
29.765302, 168, 0, 0, 0, 0, 91, 84 
29.765407, 170, 0, 0, 0, 0, 91, 85 
29.777859, 170, 0, 0, 0, 0, 92, 85 
29.831050, 170, 0, 0, 0, 0, 93, 85 
29.831050, 172, 0, 0, 0, 0, 93, 86 
30.160017, 172, 0, 0, 0, 0, 94, 86 
30.160017, 174, 0, 0, 0, 0, 94, 87 
30.175012, 174, 0, 0, 0, 0, 95, 87 
30.365353, 174, 0, 0, 0, 0, 96, 87 
30.365353, 176, 0, 0, 0, 0, 96, 88 
30.391137, 178, 0, 0, 0, 0, 96, 89 
31.327681, 180, 0, 0, 0, 0, 96, 90 
33.503241, 180, 0, 0, 0, 0, 97, 90 
33.585286, 182, 0, 0, 0, 0, 97, 91 
33.604921, 182, 0, 0, 0, 0, 98, 91 
33.604936, 184, 0, 0, 0, 0, 98, 92 
33.689342, 184, 0, 0, 0, 0, 99, 92 
33.689342, 186, 0, 0, 0, 0, 99, 93 
33.859578, 186, 0, 0, 0, 0, 100, 93 
33.859578, 188, 0, 0, 0, 0, 100, 94 
34.020508, 188, 0, 0, 0, 0, 101, 94 
34.020508, 190, 0, 0, 0, 0, 101, 95 
34.191976, 190, 0, 0, 0, 0, 102, 95 
34.191976, 192, 0, 0, 0, 0, 102, 96 
34.572366, 192, 0, 0, 0, 0, 103, 96 
34.572996, 192, 0, 0, 0, 0, 104, 96 
34.572996, 194, 0, 0, 0, 0, 104, 97 
34.587428, 196, 0, 0, 0, 0, 104, 98 
35.507548, 196, 0, 0, 0, 0, 105, 98 
35.507719, 198, 0, 0, 0, 0, 105, 99 
35.603321, 198, 0, 0, 0, 0, 106, 99 
35.656770, 198, 0, 0, 0, 0, 107, 99 
35.656770, 200, 0, 0, 0, 0, 107, 100 
35.658269, 200, 0, 0, 0, 0, 108, 100 
35.658269, 202, 0, 0, 0, 0, 108, 101 
36.466484, 202, 0, 0, 0, 0, 109, 101 
36.466484, 204, 0, 0, 0, 0, 109, 102 
36.489357, 204, 0, 0, 0, 0, 110, 102 
36.489357, 206, 0, 0, 0, 0, 110, 103 
36.635266, 206, 0, 0, 0, 0, 111, 103 
36.635266, 208, 0, 0, 0, 0, 111, 104 
36.965463, 208, 0, 0, 0, 0, 112, 104 
36.965463, 210, 0, 0, 0, 0, 112, 105 
37.238347, 210, 0, 0, 0, 0, 113, 105 
37.239858, 212, 0, 0, 0, 0, 113, 106 
37.252648, 212, 0, 0, 0, 0, 114, 106 
37.252648, 214, 0, 0, 0, 0, 114, 107 
37.875091, 214, 0, 0, 0, 0, 115, 107 
37.875091, 216, 0, 0, 0, 0, 115, 108 
37.963915, 216, 0, 0, 0, 0, 116, 108 
37.964070, 218, 0, 0, 0, 0, 116, 109 
38.139032, 218, 0, 0, 0, 0, 117, 109 
38.140445, 220, 0, 0, 0, 0, 117, 110 
38.766028, 220, 0, 0, 0, 0, 118, 110 
38.766056, 222, 0, 0, 0, 0, 118, 111 
39.064679, 222, 0, 0, 0, 0, 119, 111 
39.085445, 224, 0, 0, 0, 0, 119, 112 
39.127670, 224, 0, 0, 0, 0, 120, 112 
39.127670, 226, 0, 0, 0, 0, 120, 113 
39.409666, 226, 0, 0, 0, 0, 121, 113 
39.409666, 228, 0, 0, 0, 0, 121, 114 
39.491098, 228, 0, 0, 0, 0, 122, 114 
39.491098, 230, 0, 0, 0, 0, 122, 115 
39.514591, 230, 0, 0, 0, 0, 123, 115 
39.514591, 232, 0, 0, 0, 0, 123, 116 
39.955867, 232, 0, 0, 0, 0, 124, 116 
39.956965, 234, 0, 0, 0, 0, 124, 117 
39.975607, 234, 0, 0, 0, 0, 125, 117 
39.975607, 236, 0, 0, 0, 0, 125, 118 
40.101543, 236, 0, 0, 0, 0, 126, 118 
40.101543, 238, 0, 0, 0, 0, 126, 119 
42.281552, 238, 0, 0, 0, 0, 127, 119 
42.282040, 240, 0, 0, 0, 0, 127, 120 
42.913908, 240, 0, 0, 0, 0, 128, 120 
42.913908, 242, 0, 0, 0, 0, 128, 121 
44.579261, 242, 0, 0, 0, 0, 129, 121 
44.894372, 242, 0, 0, 0, 0, 130, 121 
44.894372, 244, 0, 0, 0, 0, 130, 122 
44.903380, 244, 0, 0, 0, 0, 131, 122 
44.952506, 244, 0, 0, 0, 0, 132, 122 
45.020156, 246, 0, 0, 0, 0, 132, 123 
45.162209, 246, 0, 0, 0, 0, 133, 123 
45.165374, 248, 0, 0, 0, 0, 133, 124 
45.223499, 248, 0, 0, 0, 0, 134, 124 
45.223499, 250, 0, 0, 0, 0, 134, 125 
45.233208, 252, 0, 0, 0, 0, 134, 126 
45.248352, 252, 0, 0, 0, 0, 135, 126 
45.248352, 254, 0, 0, 0, 0, 135, 127 
46.069816, 254, 0, 0, 0, 0, 136, 127 
46.069816, 256, 0, 0, 0, 0, 136, 128 
46.987390, 256, 0, 0, 0, 0, 137, 128 
47.001234, 258, 0, 0, 0, 0, 137, 129 
47.030048, 258, 0, 0, 0, 0, 138, 129 
47.186627, 258, 0, 0, 0, 0, 139, 129 
47.186628, 260, 0, 0, 0, 0, 139, 130 
47.328646, 260, 0, 0, 0, 0, 140, 130 
47.328646, 262, 0, 0, 0, 0, 140, 131 
47.364576, 262, 0, 0, 0, 0, 141, 131 
47.364576, 264, 0, 0, 0, 0, 141, 132 
48.387625, 264, 0, 0, 0, 0, 142, 132 
48.387625, 266, 0, 0, 0, 0, 142, 133 
48.433629, 266, 0, 0, 0, 0, 143, 133 
48.433934, 268, 0, 0, 0, 0, 143, 134 
48.553456, 268, 0, 0, 0, 0, 144, 134 
48.553456, 270, 0, 0, 0, 0, 144, 135 
48.887810, 270, 0, 0, 0, 0, 145, 135 
48.888712, 272, 0, 0, 0, 0, 145, 136 
48.898365, 272, 0, 0, 0, 0, 146, 136 
49.065104, 274, 0, 0, 0, 0, 146, 137 
49.244623, 274, 0, 0, 0, 0, 147, 137 
49.245784, 276, 0, 0, 0, 0, 147, 138 
49.372632, 276, 0, 0, 0, 0, 148, 138 
49.394333, 276, 0, 0, 0, 0, 149, 138 
49.394333, 278, 0, 0, 0, 0, 149, 139 
49.550657, 278, 0, 0, 0, 0, 150, 139 
49.551460, 280, 0, 0, 0, 0, 150, 140 
49.554528, 280, 0, 0, 0, 0, 151, 140 
49.554528, 282, 0, 0, 0, 0, 151, 141 
49.596537, 282, 0, 0, 0, 0, 152, 141 
49.600676, 284, 0, 0, 0, 0, 152, 142 
49.717388, 284, 0, 0, 0, 0, 153, 142 
49.717393, 286, 0, 0, 0, 0, 153, 143 
49.719769, 286, 0, 0, 0, 0, 154, 143 
49.814702, 286, 0, 0, 0, 0, 155, 143 
49.814705, 288, 0, 0, 0, 0, 155, 144 
49.855463, 288, 0, 0, 0, 0, 156, 144 
49.855463, 290, 0, 0, 0, 0, 156, 145 
49.905126, 292, 0, 0, 0, 0, 156, 146 
49.972500, 292, 0, 0, 0, 0, 157, 146 
49.972500, 294, 0, 0, 0, 0, 157, 147 
50.334127, 296, 0, 0, 0, 0, 157, 148 
53.667951, 294, 0, 1, 0, 0, 157, 148 
59.304202, 294, 0, 1, 0, 0, 158, 148 
59.305300, 296, 0, 1, 0, 0, 158, 149 
59.311378, 296, 0, 1, 0, 0, 159, 149 
59.311378, 298, 0, 1, 0, 0, 159, 150 
59.333905, 298, 0, 1, 0, 0, 160, 150 
59.333905, 300, 0, 1, 0, 0, 160, 151 
59.627483, 300, 0, 1, 0, 0, 161, 151 
59.627483, 302, 0, 1, 0, 0, 161, 152 
59.789760, 302, 0, 1, 0, 0, 162, 152 
59.796259, 304, 0, 1, 0, 0, 162, 153 
60.239004, 304, 0, 1, 0, 0, 163, 153 
60.240775, 306, 0, 1, 0, 0, 163, 154 
60.525176, 306, 0, 1, 0, 0, 164, 154 
60.525176, 308, 0, 1, 0, 0, 164, 155 
60.679720, 308, 0, 1, 0, 0, 165, 155 
60.679722, 310, 0, 1, 0, 0, 165, 156 
60.733303, 310, 0, 1, 0, 0, 166, 156 
60.981748, 310, 0, 1, 0, 0, 167, 156 
60.984893, 312, 0, 1, 0, 0, 167, 157 
61.032239, 314, 0, 1, 0, 0, 167, 158 
61.162600, 314, 0, 1, 0, 0, 168, 158 
61.163016, 316, 0, 1, 0, 0, 168, 159 
61.880644, 316, 0, 1, 0, 0, 169, 159 
61.880644, 318, 0, 1, 0, 0, 169, 160 
61.905657, 318, 0, 1, 0, 0, 170, 160 
61.905657, 320, 0, 1, 0, 0, 170, 161 
62.024438, 320, 0, 1, 0, 0, 171, 161 
62.024438, 322, 0, 1, 0, 0, 171, 162 
62.367232, 322, 0, 1, 0, 0, 172, 162 
62.368117, 324, 0, 1, 0, 0, 172, 163 
62.386427, 324, 0, 1, 0, 0, 173, 163 
62.386427, 326, 0, 1, 0, 0, 173, 164 
62.533536, 326, 0, 1, 0, 0, 174, 164 
62.533536, 328, 0, 1, 0, 0, 174, 165 
62.577897, 328, 0, 1, 0, 0, 175, 165 
62.577897, 330, 0, 1, 0, 0, 175, 166 
62.604193, 330, 0, 1, 0, 0, 176, 166 
62.605015, 330, 0, 1, 0, 0, 177, 166 
62.663597, 330, 0, 1, 0, 0, 178, 166 
62.689932, 330, 0, 1, 0, 0, 179, 166 
62.784447, 332, 0, 1, 0, 0, 179, 167 
62.789077, 334, 0, 1, 0, 0, 179, 168 
62.854510, 336, 0, 1, 0, 0, 179, 169 
63.025330, 336, 0, 1, 0, 0, 180, 169 
63.025330, 338, 0, 1, 0, 0, 180, 170 
64.296420, 338, 0, 1, 0, 0, 181, 170 
64.296420, 340, 0, 1, 0, 0, 181, 171 
64.372771, 340, 0, 1, 0, 0, 182, 171 
64.372771, 342, 0, 1, 0, 0, 182, 172 
64.692459, 342, 0, 1, 0, 0, 183, 172 
64.694168, 344, 0, 1, 0, 0, 183, 173 
64.702675, 344, 0, 1, 0, 0, 184, 173 
64.764148, 346, 0, 1, 0, 0, 184, 174 
64.856787, 346, 0, 1, 0, 0, 185, 174 
64.907919, 348, 0, 1, 0, 0, 185, 175 
65.140623, 348, 0, 1, 0, 0, 186, 175 
65.140623, 350, 0, 1, 0, 0, 186, 176 
65.144045, 350, 0, 1, 0, 0, 187, 176 
65.144045, 352, 0, 1, 0, 0, 187, 177 
65.176817, 352, 0, 1, 0, 0, 188, 177 
65.176817, 354, 0, 1, 0, 0, 188, 178 
65.563008, 354, 0, 1, 0, 0, 189, 178 
65.568111, 356, 0, 1, 0, 0, 189, 179 
67.287838, 356, 0, 1, 0, 0, 190, 179 
67.288674, 356, 0, 1, 0, 0, 191, 179 
67.288674, 358, 0, 1, 0, 0, 191, 180 
67.368771, 360, 0, 1, 0, 0, 191, 181 
67.675041, 360, 0, 1, 0, 0, 192, 181 
67.696905, 360, 0, 1, 0, 0, 193, 181 
67.696905, 362, 0, 1, 0, 0, 193, 182 
67.718293, 362, 0, 1, 0, 0, 194, 182 
67.757298, 362, 0, 1, 0, 0, 195, 182 
67.778849, 364, 0, 1, 0, 0, 195, 183 
67.782277, 364, 0, 1, 0, 0, 196, 183 
67.782277, 366, 0, 1, 0, 0, 196, 184 
67.888415, 368, 0, 1, 0, 0, 196, 185 
68.099756, 370, 0, 1, 0, 0, 196, 186 
68.917442, 370, 0, 1, 0, 0, 197, 186 
68.920450, 372, 0, 1, 0, 0, 197, 187 
68.955797, 372, 0, 1, 0, 0, 198, 187 
68.980376, 372, 0, 1, 0, 0, 199, 187 
68.980479, 374, 0, 1, 0, 0, 199, 188 
69.003367, 374, 0, 1, 0, 0, 200, 188 
69.015049, 374, 0, 1, 0, 0, 201, 188 
69.052940, 374, 0, 1, 0, 0, 202, 188 
69.062099, 376, 0, 1, 0, 0, 202, 189 
69.088109, 376, 0, 1, 0, 0, 203, 189 
69.088109, 378, 0, 1, 0, 0, 203, 190 
69.150104, 380, 0, 1, 0, 0, 203, 191 
69.430803, 380, 0, 1, 0, 0, 204, 191 
69.430803, 382, 0, 1, 0, 0, 204, 192 
69.452649, 382, 0, 1, 0, 0, 205, 192 
69.452684, 384, 0, 1, 0, 0, 205, 193 
69.701534, 384, 0, 1, 0, 0, 206, 193 
69.701551, 386, 0, 1, 0, 0, 206, 194 
70.849577, 386, 0, 1, 0, 0, 207, 194 
70.849577, 388, 0, 1, 0, 0, 207, 195 
70.851497, 388, 0, 1, 0, 0, 208, 195 
70.851497, 390, 0, 1, 0, 0, 208, 196 
70.859228, 390, 0, 1, 0, 0, 209, 196 
70.859228, 392, 0, 1, 0, 0, 209, 197 
70.893672, 392, 0, 1, 0, 0, 210, 197 
70.893672, 394, 0, 1, 0, 0, 210, 198 
70.974006, 394, 0, 1, 0, 0, 211, 198 
71.202077, 394, 0, 1, 0, 0, 212, 198 
71.202077, 396, 0, 1, 0, 0, 212, 199 
71.223075, 396, 0, 1, 0, 0, 213, 199 
71.223075, 398, 0, 1, 0, 0, 213, 200 
71.434514, 398, 0, 1, 0, 0, 214, 200 
71.434514, 400, 0, 1, 0, 0, 214, 201 
71.544544, 400, 0, 1, 0, 0, 215, 201 
71.544544, 402, 0, 1, 0, 0, 215, 202 
71.737913, 402, 0, 1, 0, 0, 216, 202 
71.737913, 404, 0, 1, 0, 0, 216, 203 
72.127151, 404, 0, 1, 0, 0, 217, 203 
72.155792, 404, 0, 1, 0, 0, 218, 203 
72.157195, 406, 0, 1, 0, 0, 218, 204 
72.182283, 406, 0, 1, 0, 0, 219, 204 
72.185417, 408, 0, 1, 0, 0, 219, 205 
72.197073, 410, 0, 1, 0, 0, 219, 206 
72.274098, 410, 0, 1, 0, 0, 220, 206 
72.276705, 412, 0, 1, 0, 0, 220, 207 
72.540279, 412, 0, 1, 0, 0, 221, 207 
72.540279, 414, 0, 1, 0, 0, 221, 208 
72.657485, 414, 0, 1, 0, 0, 222, 208 
72.657485, 416, 0, 1, 0, 0, 222, 209 
72.727349, 416, 0, 1, 0, 0, 223, 209 
72.727349, 418, 0, 1, 0, 0, 223, 210 
72.742781, 418, 0, 1, 0, 0, 224, 210 
72.742781, 420, 0, 1, 0, 0, 224, 211 
74.318588, 420, 0, 1, 0, 0, 225, 211 
74.335030, 420, 0, 1, 0, 0, 226, 211 
74.335030, 422, 0, 1, 0, 0, 226, 212 
74.375265, 424, 0, 1, 0, 0, 226, 213 
77.492730, 424, 0, 1, 0, 0, 227, 213 
77.503528, 426, 0, 1, 0, 0, 227, 214 
77.531383, 426, 0, 1, 0, 0, 228, 214 
77.531383, 428, 0, 1, 0, 0, 228, 215 
78.415482, 428, 0, 1, 0, 0, 229, 215 
78.443876, 430, 0, 1, 0, 0, 229, 216 
78.541177, 428, 0, 2, 0, 0, 229, 216 
79.065144, 428, 0, 2, 0, 0, 230, 216 
79.068240, 430, 0, 2, 0, 0, 230, 217 
79.972520, 430, 0, 2, 0, 0, 231, 217 
79.972520, 432, 0, 2, 0, 0, 231, 218 
80.482871, 432, 0, 2, 0, 0, 232, 218 
80.482871, 434, 0, 2, 0, 0, 232, 219 
80.689963, 432, 0, 3, 0, 0, 232, 219 
84.620071, 430, 0, 4, 0, 0, 232, 219 
85.490318, 430, 0, 4, 0, 0, 233, 219 
85.497719, 432, 0, 4, 0, 0, 233, 220 
85.870601, 432, 0, 4, 0, 0, 234, 220 
85.873710, 432, 0, 4, 0, 0, 235, 220 
85.873710, 434, 0, 4, 0, 0, 235, 221 
85.915334, 434, 0, 4, 0, 0, 236, 221 
85.949309, 436, 0, 4, 0, 0, 236, 222 
85.968995, 438, 0, 4, 0, 0, 236, 223 
86.001074, 438, 0, 4, 0, 0, 237, 223 
86.001871, 440, 0, 4, 0, 0, 237, 224 
86.044785, 440, 0, 4, 0, 0, 238, 224 
86.044785, 442, 0, 4, 0, 0, 238, 225 
86.066148, 442, 0, 4, 0, 0, 239, 225 
86.116144, 442, 0, 4, 0, 0, 240, 225 
86.116144, 444, 0, 4, 0, 0, 240, 226 
86.162502, 444, 0, 4, 0, 0, 241, 226 
86.183537, 446, 0, 4, 0, 0, 241, 227 
86.205459, 446, 0, 4, 0, 0, 242, 227 
86.205459, 448, 0, 4, 0, 0, 242, 228 
86.528201, 448, 0, 4, 0, 0, 243, 228 
86.528225, 450, 0, 4, 0, 0, 243, 229 
87.482624, 450, 0, 4, 0, 0, 244, 229 
87.482624, 452, 0, 4, 0, 0, 244, 230 
87.539327, 452, 0, 4, 0, 0, 245, 230 
87.539327, 454, 0, 4, 0, 0, 245, 231 
89.011537, 454, 0, 4, 0, 0, 246, 231 
89.011537, 456, 0, 4, 0, 0, 246, 232 
89.077929, 456, 0, 4, 0, 0, 247, 232 
89.078109, 458, 0, 4, 0, 0, 247, 233 
89.080339, 458, 0, 4, 0, 0, 248, 233 
89.080339, 460, 0, 4, 0, 0, 248, 234 
89.137970, 460, 0, 4, 0, 0, 249, 234 
89.179521, 462, 0, 4, 0, 0, 249, 235 
89.530238, 462, 0, 4, 0, 0, 250, 235 
89.530238, 464, 0, 4, 0, 0, 250, 236 
89.540955, 464, 0, 4, 0, 0, 251, 236 
89.541231, 464, 0, 4, 0, 0, 252, 236 
89.541231, 466, 0, 4, 0, 0, 252, 237 
89.800256, 468, 0, 4, 0, 0, 252, 238 
89.996553, 468, 0, 4, 0, 0, 253, 238 
89.996553, 470, 0, 4, 0, 0, 253, 239 
90.307250, 470, 0, 4, 0, 0, 254, 239 
90.310460, 472, 0, 4, 0, 0, 254, 240 
90.865210, 470, 0, 5, 0, 0, 254, 240 
91.603025, 470, 0, 5, 0, 0, 255, 240 
91.603752, 470, 0, 5, 0, 0, 256, 240 
91.646758, 472, 0, 5, 0, 0, 256, 241 
91.673352, 472, 0, 5, 0, 0, 257, 241 
91.674878, 472, 0, 5, 0, 0, 258, 241 
91.732029, 474, 0, 5, 0, 0, 258, 242 
91.755327, 474, 0, 5, 0, 0, 259, 242 
91.784800, 474, 0, 5, 0, 0, 260, 242 
91.787558, 476, 0, 5, 0, 0, 260, 243 
91.799887, 478, 0, 5, 0, 0, 260, 244 
91.804536, 480, 0, 5, 0, 0, 260, 245 
92.022551, 480, 0, 5, 0, 0, 261, 245 
92.022551, 482, 0, 5, 0, 0, 261, 246 
92.518887, 482, 0, 5, 0, 0, 262, 246 
92.545851, 484, 0, 5, 0, 0, 262, 247 
92.642431, 486, 0, 5, 0, 0, 262, 248 
