0.000000, 0, 0, 0, 0, 0, 1, 0 
0.000000, 2, 0, 0, 0, 0, 1, 1 
5.890938, 2, 0, 0, 0, 0, 2, 1 
5.910649, 4, 0, 0, 0, 0, 2, 2 
0.000000, 0, 0, 0, 0, 0, 1, 0 
0.000000, 2, 0, 0, 0, 0, 1, 1 
5.890938, 2, 0, 0, 0, 0, 2, 1 
5.922475, 4, 0, 0, 0, 0, 2, 2 
512.225089, 4, 0, 0, 0, 0, 3, 2 
512.225089, 6, 0, 0, 0, 0, 3, 3 
578.603923, 4, 0, 1, 0, 0, 3, 3 
2087.673828, 4, 0, 0, 0, 0, 3, 2 
2087.673828, 6, 0, 0, 0, 0, 3, 3 
2096.041793, 6, 0, 0, 0, 0, 4, 3 
2096.045759, 8, 0, 0, 0, 0, 4, 4 
2159.509098, 6, 0, 1, 0, 0, 4, 4 
2384.346046, 6, 0, 1, 0, 0, 5, 4 
2384.352838, 8, 0, 1, 0, 0, 5, 5 
2414.423577, 8, 0, 1, 0, 0, 6, 5 
2414.439864, 10, 0, 1, 0, 0, 6, 6 
3850.280553, 2, 0, 2, 0, 0, 3, 3 
2662.020095, 8, 0, 2, 0, 0, 6, 6 
11318.568222, 0, 0, 3, 0, 0, 3, 3 
51886.883599, 0, 0, 3, 0, 0, 4, 3 
51888.059014, 2, 0, 3, 0, 0, 4, 4 
51975.339653, 2, 0, 3, 0, 0, 5, 4 
51975.339653, 4, 0, 3, 0, 0, 5, 5 
52018.508308, 2, 0, 4, 0, 0, 5, 5 
55378.873581, 0, 0, 5, 0, 0, 5, 5 
58036.620983, 0, 0, 5, 0, 0, 6, 5 
58036.620983, 2, 0, 5, 0, 0, 6, 6 
5125.917385, 6, 0, 3, 0, 0, 6, 6 
61758.278641, 0, 0, 6, 0, 0, 6, 6 
76986.104231, 0, 0, 6, 0, 0, 7, 6 
76986.104717, 2, 0, 6, 0, 0, 7, 7 
