Time, Num Carriers, CC CE, CC RE, #H C , #El C, #Ex C, #Ex D
708.096936, 62, 0, 5, 0, 0, 36, 36 
741.818153, 62, 0, 5, 0, 0, 37, 36 
741.818153, 64, 0, 5, 0, 0, 37, 37 
897.345547, 62, 0, 6, 0, 0, 37, 37 
926.568155, 62, 0, 6, 0, 0, 38, 37 
926.568156, 64, 0, 6, 0, 0, 38, 38 
958.273107, 62, 0, 7, 0, 0, 38, 38 
986.166239, 62, 0, 7, 0, 0, 39, 38 
986.166400, 64, 0, 7, 0, 0, 39, 39 
1024.930443, 64, 0, 7, 0, 0, 40, 39 
1024.937928, 66, 0, 7, 0, 0, 40, 40 
1024.949817, 66, 0, 7, 0, 0, 41, 40 
1024.949817, 68, 0, 7, 0, 0, 41, 41 
1024.972309, 68, 0, 7, 0, 0, 42, 41 
1024.972309, 70, 0, 7, 0, 0, 42, 42 
1035.216682, 70, 0, 7, 0, 0, 43, 42 
1035.219682, 72, 0, 7, 0, 0, 43, 43 
1046.290637, 72, 0, 7, 0, 0, 44, 43 
1046.326152, 74, 0, 7, 0, 0, 44, 44 
1057.309198, 74, 0, 7, 0, 0, 45, 44 
1057.309198, 76, 0, 7, 0, 0, 45, 45 
1057.467331, 76, 0, 7, 0, 0, 46, 45 
1057.467331, 78, 0, 7, 0, 0, 46, 46 
1057.495402, 78, 0, 7, 0, 0, 47, 46 
1057.495402, 80, 0, 7, 0, 0, 47, 47 
1068.734844, 80, 0, 7, 0, 0, 48, 47 
1068.738068, 82, 0, 7, 0, 0, 48, 48 
1068.768605, 82, 0, 7, 0, 0, 49, 48 
1068.768605, 84, 0, 7, 0, 0, 49, 49 
1068.844328, 84, 0, 7, 0, 0, 50, 49 
1068.844328, 86, 0, 7, 0, 0, 50, 50 
1068.965865, 86, 0, 7, 0, 0, 51, 50 
1068.966166, 88, 0, 7, 0, 0, 51, 51 
1080.099097, 88, 0, 7, 0, 0, 52, 51 
1080.099097, 90, 0, 7, 0, 0, 52, 52 
1080.192539, 90, 0, 7, 0, 0, 53, 52 
1080.196867, 92, 0, 7, 0, 0, 53, 53 
1172.188424, 90, 0, 8, 0, 0, 53, 53 
1181.986628, 88, 0, 9, 0, 0, 53, 53 
1222.081462, 86, 0, 10, 0, 0, 53, 53 
1497.975718, 86, 0, 10, 0, 0, 54, 53 
1497.975718, 88, 0, 10, 0, 0, 54, 54 
1524.110937, 88, 0, 10, 0, 0, 55, 54 
1524.173230, 88, 0, 10, 0, 0, 56, 54 
1524.185829, 90, 0, 10, 0, 0, 56, 55 
1524.255108, 92, 0, 10, 0, 0, 56, 56 
1562.875669, 90, 0, 11, 0, 0, 56, 56 
1582.834186, 90, 0, 11, 0, 0, 57, 56 
1582.839225, 92, 0, 11, 0, 0, 57, 57 
1582.940423, 92, 0, 11, 0, 0, 58, 57 
1582.951432, 94, 0, 11, 0, 0, 58, 58 
1585.240968, 94, 0, 11, 0, 0, 59, 58 
1585.240968, 96, 0, 11, 0, 0, 59, 59 
1585.260825, 96, 0, 11, 0, 0, 60, 59 
1625.038947, 94, 0, 12, 0, 0, 60, 59 
1717.052836, 92, 0, 13, 0, 0, 60, 59 
1776.461573, 92, 0, 13, 0, 0, 61, 59 
1776.461573, 94, 0, 13, 0, 0, 61, 60 
1776.461704, 94, 0, 13, 0, 0, 62, 60 
1776.461704, 96, 0, 13, 0, 0, 62, 61 
1776.609961, 96, 0, 13, 0, 0, 63, 61 
1776.609961, 98, 0, 13, 0, 0, 63, 62 
1876.955635, 96, 0, 14, 0, 0, 63, 62 
1938.566985, 96, 0, 14, 0, 0, 64, 62 
1938.567049, 98, 0, 14, 0, 0, 64, 63 
1938.628094, 98, 0, 14, 0, 0, 65, 63 
1938.628094, 100, 0, 14, 0, 0, 65, 64 
2003.383460, 98, 0, 15, 0, 0, 65, 64 
2069.900886, 98, 0, 15, 0, 0, 66, 64 
2069.900912, 100, 0, 15, 0, 0, 66, 65 
2069.966430, 100, 0, 15, 0, 0, 67, 65 
2069.966430, 102, 0, 15, 0, 0, 67, 66 
2073.601956, 102, 0, 15, 0, 0, 68, 66 
2073.601956, 104, 0, 15, 0, 0, 68, 67 
2100.208008, 104, 0, 15, 0, 0, 69, 67 
2100.208008, 106, 0, 15, 0, 0, 69, 68 
2100.225999, 106, 0, 15, 0, 0, 70, 68 
2100.225999, 108, 0, 15, 0, 0, 70, 69 
2100.422560, 108, 0, 15, 0, 0, 71, 69 
2101.220084, 110, 0, 15, 0, 0, 71, 70 
2102.342288, 110, 0, 15, 0, 0, 72, 70 
2102.342288, 112, 0, 15, 0, 0, 72, 71 
2102.378028, 112, 0, 15, 0, 0, 73, 71 
2102.378028, 114, 0, 15, 0, 0, 73, 72 
2113.703223, 112, 0, 16, 0, 0, 73, 72 
2115.372379, 112, 0, 16, 0, 0, 74, 72 
2115.528920, 114, 0, 16, 0, 0, 74, 73 
2115.846945, 114, 0, 16, 0, 0, 75, 73 
2115.847422, 116, 0, 16, 0, 0, 75, 74 
2115.892454, 116, 0, 16, 0, 0, 76, 74 
2115.892454, 118, 0, 16, 0, 0, 76, 75 
2115.913920, 118, 0, 16, 0, 0, 77, 75 
2115.915464, 120, 0, 16, 0, 0, 77, 76 
2115.957800, 120, 0, 16, 0, 0, 78, 76 
2115.959942, 122, 0, 16, 0, 0, 78, 77 
2123.798122, 120, 0, 17, 0, 0, 78, 77 
2127.775248, 120, 0, 17, 0, 0, 79, 77 
2127.775259, 122, 0, 17, 0, 0, 79, 78 
2207.188700, 122, 0, 17, 0, 0, 80, 78 
2207.204482, 124, 0, 17, 0, 0, 80, 79 
2207.329321, 124, 0, 17, 0, 0, 81, 79 
2207.743736, 126, 0, 17, 0, 0, 81, 80 
2208.308640, 124, 0, 18, 0, 0, 81, 80 
2302.859198, 122, 0, 19, 0, 0, 81, 80 
2341.686569, 120, 0, 20, 0, 0, 81, 80 
2351.341154, 118, 0, 21, 0, 0, 81, 80 
2442.271985, 116, 0, 22, 0, 0, 81, 80 
2486.904991, 114, 0, 23, 0, 0, 81, 80 
2542.576784, 112, 0, 24, 0, 0, 81, 80 
2594.650387, 110, 0, 25, 0, 0, 81, 80 
2596.951327, 108, 0, 26, 0, 0, 81, 80 
2625.184154, 108, 0, 26, 0, 0, 82, 80 
2625.184527, 110, 0, 26, 0, 0, 82, 81 
2633.316653, 110, 0, 26, 0, 0, 83, 81 
2633.316653, 112, 0, 26, 0, 0, 83, 82 
2633.343063, 112, 0, 26, 0, 0, 84, 82 
2633.389350, 114, 0, 26, 0, 0, 84, 83 
2633.512035, 114, 0, 26, 0, 0, 85, 83 
2633.564776, 114, 0, 26, 0, 0, 86, 83 
2633.565974, 116, 0, 26, 0, 0, 86, 84 
2633.657951, 116, 0, 26, 0, 0, 87, 84 
2634.005474, 118, 0, 26, 0, 0, 87, 85 
2635.580568, 118, 0, 26, 0, 0, 88, 85 
2635.581763, 120, 0, 26, 0, 0, 88, 86 
2635.653266, 120, 0, 26, 0, 0, 89, 86 
2635.672762, 118, 0, 27, 0, 0, 89, 86 
2657.966905, 118, 0, 27, 0, 0, 90, 86 
2657.969659, 120, 0, 27, 0, 0, 90, 87 
2658.019980, 120, 0, 27, 0, 0, 91, 87 
2658.104818, 122, 0, 27, 0, 0, 91, 88 
2663.832918, 122, 0, 27, 0, 0, 92, 88 
2663.851538, 122, 0, 27, 0, 0, 93, 88 
2663.851538, 124, 0, 27, 0, 0, 93, 89 
2663.921117, 124, 0, 27, 0, 0, 94, 89 
2664.127378, 126, 0, 27, 0, 0, 94, 90 
2670.634103, 126, 0, 27, 0, 0, 95, 90 
2670.634238, 128, 0, 27, 0, 0, 95, 91 
2706.378046, 128, 0, 27, 0, 0, 96, 91 
2706.378554, 130, 0, 27, 0, 0, 96, 92 
2760.292415, 128, 0, 28, 0, 0, 96, 92 
2807.657658, 126, 0, 29, 0, 0, 96, 92 
2826.631032, 126, 0, 29, 0, 0, 97, 92 
2826.631032, 128, 0, 29, 0, 0, 97, 93 
2826.641
