0.000000, 0, 0, 0, 0, 0, 1, 0 
0.000000, 2, 0, 0, 0, 0, 1, 1 
0.000294, 2, 0, 0, 0, 0, 2, 1 
0.000328, 4, 0, 0, 0, 0, 2, 2 
0.144091, 4, 0, 0, 0, 0, 3, 2 
0.144091, 6, 0, 0, 0, 0, 3, 3 
0.211173, 6, 0, 0, 0, 0, 4, 3 
0.211173, 8, 0, 0, 0, 0, 4, 4 
2.679905, 8, 0, 0, 0, 0, 5, 4 
2.684506, 10, 0, 0, 0, 0, 5, 5 
2.699443, 10, 0, 0, 0, 0, 6, 5 
2.699443, 12, 0, 0, 0, 0, 6, 6 
2.770381, 12, 0, 0, 0, 0, 7, 6 
2.770381, 14, 0, 0, 0, 0, 7, 7 
3.059754, 14, 0, 0, 0, 0, 8, 7 
3.060221, 16, 0, 0, 0, 0, 8, 8 
3.234402, 16, 0, 0, 0, 0, 9, 8 
3.234402, 18, 0, 0, 0, 0, 9, 9 
3.251572, 18, 0, 0, 0, 0, 10, 9 
3.251572, 20, 0, 0, 0, 0, 10, 10 
3.597997, 20, 0, 0, 0, 0, 11, 10 
3.598250, 22, 0, 0, 0, 0, 11, 11 
3.658619, 22, 0, 0, 0, 0, 12, 11 
3.658619, 24, 0, 0, 0, 0, 12, 12 
4.592384, 24, 0, 0, 0, 0, 13, 12 
4.592495, 26, 0, 0, 0, 0, 13, 13 
4.610381, 26, 0, 0, 0, 0, 14, 13 
4.610381, 28, 0, 0, 0, 0, 14, 14 
4.658613, 28, 0, 0, 0, 0, 15, 14 
4.773345, 30, 0, 0, 0, 0, 15, 15 
5.081442, 30, 0, 0, 0, 0, 16, 15 
5.092781, 32, 0, 0, 0, 0, 16, 16 
5.784362, 32, 0, 0, 0, 0, 17, 16 
5.784362, 34, 0, 0, 0, 0, 17, 17 
5.930991, 34, 0, 0, 0, 0, 18, 17 
5.950143, 36, 0, 0, 0, 0, 18, 18 
6.035487, 36, 0, 0, 0, 0, 19, 18 
6.036089, 38, 0, 0, 0, 0, 19, 19 
6.085416, 38, 0, 0, 0, 0, 20, 19 
6.241578, 40, 0, 0, 0, 0, 20, 20 
7.231374, 40, 0, 0, 0, 0, 21, 20 
7.231881, 42, 0, 0, 0, 0, 21, 21 
7.461450, 42, 0, 0, 0, 0, 22, 21 
7.476428, 42, 0, 0, 0, 0, 23, 21 
7.476464, 44, 0, 0, 0, 0, 23, 22 
7.493574, 46, 0, 0, 0, 0, 23, 23 
12.002353, 46, 0, 0, 0, 0, 24, 23 
12.019949, 48, 0, 0, 0, 0, 24, 24 
13.269922, 48, 0, 0, 0, 0, 25, 24 
13.270062, 50, 0, 0, 0, 0, 25, 25 
14.064827, 50, 0, 0, 0, 0, 26, 25 
14.064836, 52, 0, 0, 0, 0, 26, 26 
14.064886, 52, 0, 0, 0, 0, 27, 26 
14.073555, 54, 0, 0, 0, 0, 27, 27 
14.106710, 54, 0, 0, 0, 0, 28, 27 
14.106710, 56, 0, 0, 0, 0, 28, 28 
14.187732, 56, 0, 0, 0, 0, 29, 28 
14.187732, 58, 0, 0, 0, 0, 29, 29 
14.333625, 58, 0, 0, 0, 0, 30, 29 
14.334073, 60, 0, 0, 0, 0, 30, 30 
14.350832, 60, 0, 0, 0, 0, 31, 30 
14.965658, 62, 0, 0, 0, 0, 31, 31 
