Time, Num Carriers, CC CE, CC RE, #H C , #El C, #Ex C, #Ex D
21.364440, 94, 0, 0, 0, 0, 53, 47 
21.398518, 96, 0, 0, 0, 0, 53, 48 
21.398519, 98, 0, 0, 0, 0, 53, 49 
21.403143, 100, 0, 0, 0, 0, 53, 50 
21.600344, 100, 0, 0, 0, 0, 54, 50 
21.600350, 102, 0, 0, 0, 0, 54, 51 
21.640856, 102, 0, 0, 0, 0, 55, 51 
21.640866, 104, 0, 0, 0, 0, 55, 52 
21.663253, 104, 0, 0, 0, 0, 56, 52 
21.663253, 106, 0, 0, 0, 0, 56, 53 
22.633804, 106, 0, 0, 0, 0, 57, 53 
22.640950, 106, 0, 0, 0, 0, 58, 53 
22.736424, 108, 0, 0, 0, 0, 58, 54 
23.158781, 108, 0, 0, 0, 0, 59, 54 
23.158781, 110, 0, 0, 0, 0, 59, 55 
23.251598, 110, 0, 0, 0, 0, 60, 55 
23.251598, 112, 0, 0, 0, 0, 60, 56 
23.281076, 112, 0, 0, 0, 0, 61, 56 
23.281076, 114, 0, 0, 0, 0, 61, 57 
23.369810, 114, 0, 0, 0, 0, 62, 57 
23.369810, 116, 0, 0, 0, 0, 62, 58 
24.138324, 116, 0, 0, 0, 0, 63, 58 
24.146182, 118, 0, 0, 0, 0, 63, 59 
24.173239, 118, 0, 0, 0, 0, 64, 59 
24.173239, 120, 0, 0, 0, 0, 64, 60 
25.226812, 120, 0, 0, 0, 0, 65, 60 
25.256199, 122, 0, 0, 0, 0, 65, 61 
26.510206, 122, 0, 0, 0, 0, 66, 61 
26.517844, 124, 0, 0, 0, 0, 66, 62 
28.706623, 122, 0, 1, 0, 0, 66, 62 
29.193676, 122, 0, 1, 0, 0, 67, 62 
29.197225, 124, 0, 1, 0, 0, 67, 63 
29.258285, 124, 0, 1, 0, 0, 68, 63 
29.259061, 126, 0, 1, 0, 0, 68, 64 
30.634197, 126, 0, 1, 0, 0, 69, 64 
30.636252, 128, 0, 1, 0, 0, 69, 65 
30.659445, 128, 0, 1, 0, 0, 70, 65 
31.263648, 128, 0, 1, 0, 0, 71, 65 
31.263657, 130, 0, 1, 0, 0, 71, 66 
31.331330, 130, 0, 1, 0, 0, 72, 66 
31.331330, 132, 0, 1, 0, 0, 72, 67 
31.533394, 132, 0, 1, 0, 0, 73, 67 
31.533394, 134, 0, 1, 0, 0, 73, 68 
31.784055, 134, 0, 1, 0, 0, 74, 68 
31.784055, 136, 0, 1, 0, 0, 74, 69 
34.000226, 136, 0, 1, 0, 0, 75, 69 
34.002397, 136, 0, 1, 0, 0, 76, 69 
34.029279, 138, 0, 1, 0, 0, 76, 70 
34.490069, 138, 0, 1, 0, 0, 77, 70 
34.490069, 140, 0, 1, 0, 0, 77, 71 
34.989564, 140, 0, 1, 0, 0, 78, 71 
34.989564, 142, 0, 1, 0, 0, 78, 72 
35.316032, 142, 0, 1, 0, 0, 79, 72 
35.689108, 144, 0, 1, 0, 0, 79, 73 
36.120636, 144, 0, 1, 0, 0, 80, 73 
36.120639, 146, 0, 1, 0, 0, 80, 74 
36.151941, 146, 0, 1, 0, 0, 81, 74 
36.155474, 148, 0, 1, 0, 0, 81, 75 
36.173250, 148, 0, 1, 0, 0, 82, 75 
36.173250, 150, 0, 1, 0, 0, 82, 76 
36.212693, 150, 0, 1, 0, 0, 83, 76 
36.245609, 150, 0, 1, 0, 0, 84, 76 
36.245609, 152, 0, 1, 0, 0, 84, 77 
36.286995, 152, 0, 1, 0, 0, 85, 77 
36.286995, 154, 0, 1, 0, 0, 85, 78 
36.411721, 156, 0, 1, 0, 0, 85, 79 
36.514293, 156, 0, 1, 0, 0, 86, 79 
36.514293, 158, 0, 1, 0, 0, 86, 80 
36.815310, 158, 0, 1, 0, 0, 87, 80 
36.844074, 158, 0, 1, 0, 0, 88, 80 
36.844266, 160, 0, 1, 0, 0, 88, 81 
36.848481, 162, 0, 1, 0, 0, 88, 82 
37.328685, 162, 0, 1, 0, 0, 89, 82 
37.335375, 164, 0, 1, 0, 0, 89, 83 
37.428009, 164, 0, 1, 0, 0, 90, 83 
37.437014, 164, 0, 1, 0, 0, 91, 83 
37.444626, 166, 0, 1, 0, 0, 91, 84 
37.685467, 166, 0, 1, 0, 0, 92, 84 
37.691623, 166, 0, 1, 0, 0, 93, 84 
37.697621, 166, 0, 1, 0, 0, 94, 84 
37.697621, 168, 0, 1, 0, 0, 94, 85 
37.737752, 170, 0, 1, 0, 0, 94, 86 
37.852787, 172, 0, 1, 0, 0, 94, 87 
37.872032, 172, 0, 1, 0, 0, 95, 87 
37.872032, 174, 0, 1, 0, 0, 95, 88 
37.878505, 174, 0, 1, 0, 0, 96, 88 
37.878995, 174, 0, 1, 0, 0, 97, 88 
37.878995, 176, 0, 1, 0, 0, 97, 89 
37.909594, 178, 0, 1, 0, 0, 97, 90 
38.023497, 178, 0, 1, 0, 0, 98, 90 
38.023497, 180, 0, 1, 0, 0, 98, 91 
38.077957, 182, 0, 1, 0, 0, 98, 92 
38.723101, 182, 0, 1, 0, 0, 99, 92 
38.728999, 184, 0, 1, 0, 0, 99, 93 
38.935193, 184, 0, 1, 0, 0, 100, 93 
38.935193, 186, 0, 1, 0, 0, 100, 94 
39.017374, 186, 0, 1, 0, 0, 101, 94 
39.120136, 186, 0, 1, 0, 0, 102, 94 
39.126225, 188, 0, 1, 0, 0, 102, 95 
40.873176, 188, 0, 1, 0, 0, 103, 95 
40.874161, 190, 0, 1, 0, 0, 103, 96 
40.881635, 190, 0, 1, 0, 0, 104, 96 
42.232223, 190, 0, 1, 0, 0, 105, 96 
42.232248, 192, 0, 1, 0, 0, 105, 97 
42.741262, 192, 0, 1, 0, 0, 106, 97 
42.742623, 194, 0, 1, 0, 0, 106, 98 
45.335532, 194, 0, 1, 0, 0, 107, 98 
45.345406, 196, 0, 1, 0, 0, 107, 99 
45.365023, 196, 0, 1, 0, 0, 108, 99 
45.365081, 198, 0, 1, 0, 0, 108, 100 
45.413574, 198, 0, 1, 0, 0, 109, 100 
45.413574, 200, 0, 1, 0, 0, 109, 101 
46.281502, 200, 0, 1, 0, 0, 110, 101 
46.281502, 202, 0, 1, 0, 0, 110, 102 
46.633502, 202, 0, 1, 0, 0, 111, 102 
46.644208, 202, 0, 1, 0, 0, 112, 102 
46.644208, 204, 0, 1, 0, 0, 112, 103 
46.670373, 206, 0, 1, 0, 0, 112, 104 
48.193863, 206, 0, 1, 0, 0, 113, 104 
48.229085, 208, 0, 1, 0, 0, 113, 105 
48.269101, 208, 0, 1, 0, 0, 114, 105 
48.269101, 210, 0, 1, 0, 0, 114, 106 
48.563719, 210, 0, 1, 0, 0, 115, 106 
48.563719, 212, 0, 1, 0, 0, 115, 107 
48.570995, 212, 0, 1, 0, 0, 116, 107 
48.570995, 214, 0, 1, 0, 0, 116, 108 
50.743386, 214, 0, 1, 0, 0, 117, 108 
50.749087, 216, 0, 1, 0, 0, 117, 109 
51.284427, 216, 0, 1, 0, 0, 118, 109 
51.284427, 218, 0, 1, 0, 0, 118, 110 
51.527651, 218, 0, 1,
