Time, Num Carriers, CC CE, CC RE, #H C , #El C, #Ex C, #Ex D
7.945058, 102, 0, 0, 0, 0, 58, 51 
8.876526, 102, 0, 0, 0, 0, 59, 51 
8.876870, 104, 0, 0, 0, 0, 59, 52 
9.459036, 104, 0, 0, 0, 0, 60, 52 
9.459036, 106, 0, 0, 0, 0, 60, 53 
9.617708, 106, 0, 0, 0, 0, 61, 53 
9.631438, 106, 0, 0, 0, 0, 62, 53 
9.633899, 106, 0, 0, 0, 0, 63, 53 
9.633899, 108, 0, 0, 0, 0, 63, 54 
9.646206, 108, 0, 0, 0, 0, 64, 54 
9.646232, 110, 0, 0, 0, 0, 64, 55 
9.748979, 110, 0, 0, 0, 0, 65, 55 
9.748981, 112, 0, 0, 0, 0, 65, 56 
9.797970, 112, 0, 0, 0, 0, 66, 56 
9.842883, 112, 0, 0, 0, 0, 67, 56 
9.843725, 114, 0, 0, 0, 0, 67, 57 
10.215281, 114, 0, 0, 0, 0, 68, 57 
10.215281, 116, 0, 0, 0, 0, 68, 58 
10.816896, 116, 0, 0, 0, 0, 69, 58 
10.817255, 118, 0, 0, 0, 0, 69, 59 
10.880439, 118, 0, 0, 0, 0, 70, 59 
10.880731, 120, 0, 0, 0, 0, 70, 60 
10.991329, 120, 0, 0, 0, 0, 71, 60 
10.992779, 120, 0, 0, 0, 0, 72, 60 
10.993066, 122, 0, 0, 0, 0, 72, 61 
11.307165, 122, 0, 0, 0, 0, 73, 61 
11.307165, 124, 0, 0, 0, 0, 73, 62 
11.348606, 124, 0, 0, 0, 0, 74, 62 
11.382705, 124, 0, 0, 0, 0, 75, 62 
11.382705, 126, 0, 0, 0, 0, 75, 63 
11.443633, 126, 0, 0, 0, 0, 76, 63 
11.443635, 128, 0, 0, 0, 0, 76, 64 
11.518316, 128, 0, 0, 0, 0, 77, 64 
11.518316, 130, 0, 0, 0, 0, 77, 65 
11.696338, 130, 0, 0, 0, 0, 78, 65 
11.696338, 132, 0, 0, 0, 0, 78, 66 
11.717351, 132, 0, 0, 0, 0, 79, 66 
11.717351, 134, 0, 0, 0, 0, 79, 67 
11.971546, 134, 0, 0, 0, 0, 80, 67 
11.971546, 136, 0, 0, 0, 0, 80, 68 
12.027115, 136, 0, 0, 0, 0, 81, 68 
12.108219, 136, 0, 0, 0, 0, 82, 68 
12.264257, 136, 0, 0, 0, 0, 83, 68 
12.265012, 138, 0, 0, 0, 0, 83, 69 
12.953013, 138, 0, 0, 0, 0, 84, 69 
12.953013, 140, 0, 0, 0, 0, 84, 70 
13.107263, 140, 0, 0, 0, 0, 85, 70 
13.598663, 140, 0, 0, 0, 0, 86, 70 
13.598663, 142, 0, 0, 0, 0, 86, 71 
13.918232, 142, 0, 0, 0, 0, 87, 71 
13.918232, 144, 0, 0, 0, 0, 87, 72 
13.930873, 144, 0, 0, 0, 0, 88, 72 
13.931004, 146, 0, 0, 0, 0, 88, 73 
13.951954, 146, 0, 0, 0, 0, 89, 73 
14.017522, 146, 0, 0, 0, 0, 90, 73 
14.166388, 146, 0, 0, 0, 0, 91, 73 
14.167176, 148, 0, 0, 0, 0, 91, 74 
14.286024, 148, 0, 0, 0, 0, 92, 74 
14.438188, 148, 0, 0, 0, 0, 93, 74 
14.673718, 148, 0, 0, 0, 0, 94, 74 
14.674030, 150, 0, 0, 0, 0, 94, 75 
15.289196, 150, 0, 0, 0, 0, 95, 75 
15.289262, 152, 0, 0, 0, 0, 95, 76 
15.331921, 152, 0, 0, 0, 0, 96, 76 
15.333619, 154, 0, 0, 0, 0, 96, 77 
15.563295, 152, 0, 1, 0, 0, 96, 77 
15.676225, 152, 0, 1, 0, 0, 97, 77 
15.676225, 154, 0, 1, 0, 0, 97, 78 
16.051595, 154, 0, 1, 0, 0, 98, 78 
16.051607, 156, 0, 1, 0, 0, 98, 79 
16.104749, 156, 0, 1, 0, 0, 99, 79 
16.144935, 156, 0, 1, 0, 0, 100, 79 
16.144935, 158, 0, 1, 0, 0, 100, 80 
16.161684, 158, 0, 1, 0, 0, 101, 80 
16.161684, 160, 0, 1, 0, 0, 101, 81 
16.273867, 160, 0, 1, 0, 0, 102, 81 
16.273867, 162, 0, 1, 0, 0, 102, 82 
16.477954, 162, 0, 1, 0, 0, 103, 82 
16.478100, 164, 0, 1, 0, 0, 103, 83 
16.587524, 164, 0, 1, 0, 0, 104, 83 
16.587530, 166, 0, 1, 0, 0, 104, 84 
16.928530, 166, 0, 1, 0, 0, 105, 84 
16.928530, 168, 0, 1, 0, 0, 105, 85 
17.198703, 168, 0, 1, 0, 0, 106, 85 
17.198703, 170, 0, 1, 0, 0, 106, 86 
17.282929, 170, 0, 1, 0, 0, 107, 86 
17.283392, 172, 0, 1, 0, 0, 107, 87 
18.024377, 172, 0, 1, 0, 0, 108, 87 
18.024764, 174, 0, 1, 0, 0, 108, 88 
18.098067, 174, 0, 1, 0, 0, 109, 88 
18.098067, 176, 0, 1, 0, 0, 109, 89 
18.156389, 176, 0, 1, 0, 0, 110, 89 
18.156389, 178, 0, 1, 0, 0, 110, 90 
18.347680, 178, 0, 1, 0, 0, 111, 90 
18.347680, 180, 0, 1, 0, 0, 111, 91 
18.844142, 180, 0, 1, 0, 0, 112, 91 
18.863411, 180, 0, 1, 0, 0, 113, 91 
18.863411, 182, 0, 1, 0, 0, 113, 92 
19.185795, 182, 0, 1, 0, 0, 114, 92 
19.185807, 184, 0, 1, 0, 0, 114, 93 
20.542713, 184, 0, 1, 0, 0, 115, 93 
20.542713, 186, 0, 1, 0, 0, 115, 94 
20.707355, 186, 0, 1, 0, 0, 116, 94 
20.707395, 188, 0, 1, 0, 0, 116, 95 
21.619540, 188, 0, 1, 0, 0, 117, 95 
21.619924, 190, 0, 1, 0, 0, 117, 96 
21.648607, 190, 0, 1, 0, 0, 118, 96 
21.713701, 190, 0, 1, 0, 0, 119, 96 
21.713824, 192, 0, 1, 0, 0, 119, 97 
22.116577, 192, 0, 1, 0, 0, 120, 97 
22.116577, 194, 0, 1, 0, 0, 120, 98 
22.243427, 194, 0, 1, 0, 0, 121, 98 
22.352016, 194, 0, 1, 0, 0, 122, 98 
22.352016, 196, 0, 1, 0, 0, 122, 99 
22.379200, 196, 0, 1, 0, 0, 123, 99 
22.379200, 198, 0, 1, 0, 0, 123, 100 
22.514157, 198, 0, 1, 0, 0, 124, 100 
22.514157, 200, 0, 1, 0, 0, 124, 101 
22.580131, 200, 0, 1, 0, 0, 125, 101 
22.580131, 202, 0, 1, 0, 0, 125, 102 
22.595934, 202, 0, 1, 0, 0, 126, 102 
22.595934, 204, 0, 1, 0, 0, 126, 103 
22.864720, 204, 0, 1, 0, 0, 127, 103 
22.865242, 206, 0, 1, 0, 0, 127, 104 
22.939265, 206, 0, 1, 0, 0, 128, 104 
22.939711, 208, 0, 1, 0, 0, 128, 105 
23.102535, 208, 0, 1, 0, 0, 129, 105 
23.102535, 210, 0, 1, 0, 0, 129, 106 
23.405931, 210, 0, 1, 0, 0, 130, 106 
23.405931, 212, 0, 1, 0, 0, 130, 107 
23.459379, 212, 0, 1, 0, 0, 131, 107 
23.459436, 214, 0, 1, 0, 0, 131, 108 
23.589635, 214, 0, 1, 0, 0, 132, 108 
23.598848, 214, 0, 1, 0, 0, 133, 108 
23.600278, 216, 0, 1, 0, 0, 133, 109 
24.002116, 216, 0, 1, 0, 0, 134, 109 
24.002116, 218, 0, 1, 0, 0, 134, 110 
24.010339, 218, 0, 1, 0, 0, 135, 110 
24.010339, 220, 0, 1, 0, 0, 135, 111 
24.160752, 220, 0, 1, 0, 0, 136, 111 
24.163268, 222, 0, 1, 0, 0, 136, 112 
24.519269, 222, 0, 1, 0, 0, 137, 112 
24.519269, 224, 0, 1, 0, 0, 137, 113 
24.824055, 224, 0, 1, 0, 0, 138, 113 
24.824063, 226, 0, 1, 0, 0, 138, 114 
25.325749, 226, 0, 1, 0, 0, 139, 114 
25.328958, 228, 0, 1, 0, 0, 139, 115 
25.548174, 228, 0, 1, 0, 0, 140, 115 
25.548847, 230, 0, 1, 0, 0, 140, 116 
25.690132, 230, 0, 1, 0, 0, 141, 116 
25.690160, 232, 0, 1, 0, 0, 141, 117 
25.778548, 232, 0, 1, 0, 0, 142, 117 
25.778548, 234, 0, 1, 0, 0, 142, 118 
25.791497, 234, 0, 1, 0, 0, 143, 118 
25.791541, 236, 0, 1, 0, 0, 143, 119 
25.799596, 236, 0, 1, 0, 0, 144, 119 
25.799596, 238, 0, 1, 0, 0, 144, 120 
25.894785, 238, 0, 1, 0, 0, 145, 120 
25.894785, 240, 0, 1, 0, 0, 145, 121 
26.040445, 240, 0, 1, 0, 0, 146, 121 
26.040463, 242, 0, 1, 0, 0, 146, 122 
26.899169, 242, 0, 1, 0, 0, 147, 122 
26.900941, 244, 0, 1, 0, 0, 147, 123 
26.907663, 244, 0, 1, 0, 0, 148, 123 
26.924783, 244, 0, 1, 0, 0, 149, 123 
26.950457, 244, 0, 1, 0, 0, 150, 123 
29.264474, 244, 0, 1, 0, 0, 151, 123 
29.280226, 246, 0, 1, 0, 0, 151, 124 
29.338820, 246, 0, 1, 0, 0, 152, 124 
29.338901, 248, 0, 1, 0, 0, 152, 125 
29.738773, 248, 0, 1, 0, 0, 153, 125 
29.739617, 250, 0, 1, 0, 0, 153, 126 
29.774139, 250, 0, 1, 0, 0, 154, 126 
29.774545, 252, 0, 1, 0, 0, 154, 127 
29.988714, 252, 0, 1, 0, 0, 155, 127 
29.989065, 254, 0, 1, 0, 0, 155, 128 
29.992806, 254, 0, 1, 0, 0, 156, 128 
29.992806, 256, 0, 1, 0, 0, 156, 129 
30.154058, 256, 0, 1, 0, 0, 157, 129 
30.154058, 258, 0, 1, 0, 0, 157, 130 
31.106885, 258, 0, 1, 0, 0, 158, 130 
31.108548, 260, 0, 1, 0, 0, 158, 131 
32.281062, 260, 0, 1, 0, 0, 159, 131 
32.281062, 262, 0, 1, 0, 0, 159, 132 
32.461546, 262, 0, 1, 0, 0, 160, 132 
32.462260, 264, 0, 1, 0, 0, 160, 133 
32.511690, 264, 0, 1, 0, 0, 161, 133 
32.512551, 264, 0, 1, 0, 0, 162, 133 
32.512551, 266, 0, 1, 0, 0, 162, 134 
32.564564, 266, 0, 1, 0, 0, 163, 134 
32.564780, 268, 0, 1, 0, 0, 163, 135 
32.825235, 268, 0, 1, 0, 0, 164, 135 
32.827839, 270, 0, 1, 0, 0, 164, 136 
33.558773, 270, 0, 1, 0, 0, 165, 136 
33.558962, 272, 0, 1, 0, 0, 165, 137 
33.620012, 272, 0, 1, 0, 0, 166, 137 
33.620012, 274, 0, 1, 0, 0, 166, 138 
33.874005, 274, 0, 1, 0, 0, 167, 138 
33.874005, 276, 0, 1, 0, 0, 167, 139 
34.158294, 276, 0, 1, 0, 0, 168, 139 
34.158428, 278, 0, 1, 0, 0, 168, 140 
35.663281, 278, 0, 1, 0, 0, 169, 140 
35.665583, 280, 0, 1, 0, 0, 169, 141 
35.738165, 280, 0, 1, 0, 0, 170, 141 
35.738165, 282, 0, 1, 0, 0, 170, 142 
35.770382, 282, 0, 1, 0, 0, 171, 142 
35.857151, 282, 0, 1, 0, 0, 172, 142 
35.997103, 282, 0, 1, 0, 0, 173, 142 
36.067970, 282, 0, 1, 0, 0, 174, 142 
36.068004, 284, 0, 1, 0, 0, 174, 143 
36.081769, 284, 0, 1, 0, 0, 175, 143 
36.082336, 286, 0, 1, 0, 0, 175, 144 
36.318201, 286, 0, 1, 0, 0, 176, 144 
36.318201, 288, 0, 1, 0, 0, 176, 145 
36.443227, 288, 0, 1, 0, 0, 177, 145 
36.444242, 290, 0, 1, 0, 0, 177, 146 
36.451003, 290, 0, 1, 0, 0, 178, 146 
36.511882, 290, 0, 1, 0, 0, 179, 146 
36.546629, 290, 0, 1, 0, 0, 180, 146 
36.546629, 292, 0, 1, 0, 0, 180, 147 
36.691214, 292, 0, 1, 0, 0, 181, 147 
36.691214, 294, 0, 1, 0, 0, 181, 148 
36.694871, 294, 0, 1, 0, 0, 182, 148 
36.694871, 296, 0, 1, 0, 0, 182, 149 
36.831244, 296, 0, 1, 0, 0, 183, 149 
36.831244, 298, 0, 1, 0, 0, 183, 150 
36.869645, 298, 0, 1, 0, 0, 184, 150 
36.881662, 298, 0, 1, 0, 0, 185, 150 
36.917114, 298, 0, 1, 0, 0, 186, 150 
36.917114, 300, 0, 1, 0, 0, 186, 151 
37.249206, 300, 0, 1, 0, 0, 187, 151 
37.249206, 302, 0, 1, 0, 0, 187, 152 
37.372071, 302, 0, 1, 0, 0, 188, 152 
37.372071, 304, 0, 1, 0, 0, 188, 153 
37.561231, 304, 0, 1, 0, 0, 189, 153 
37.561999, 306, 0, 1, 0, 0, 189, 154 
37.632312, 306, 0, 1, 0, 0, 190, 154 
37.712879, 306, 0, 1, 0, 0, 191, 154 
37.713043, 308, 0, 1, 0, 0, 191, 155 
37.808401, 308, 0, 1, 0, 0, 192, 155 
37.809982, 310, 0, 1, 0, 0, 192, 156 
37.902432, 310, 0, 1, 0, 0, 193, 156 
37.902432, 312, 0, 1, 0, 0, 193, 157 
37.911770, 312, 0, 1, 0, 0, 194, 157 
37.987265, 312, 0, 1, 0, 0, 195, 157 
37.987699, 314, 0, 1, 0, 0, 195, 158 
38.671265, 314, 0, 1, 0, 0, 196, 158 
38.676667, 316, 0, 1, 0, 0, 196, 159 
38.684059, 316, 0, 1, 0, 0, 197, 159 
38.684063, 318, 0, 1, 0, 0, 197, 160 
38.774770, 318, 0, 1, 0, 0, 198, 160 
38.774770, 320, 0, 1, 0, 0, 198, 161 
38.934268, 320, 0, 1, 0, 0, 199, 161 
38.934268, 322, 0, 1, 0, 0, 199, 162 
38.973712, 322, 0, 1, 0, 0, 200, 162 
38.973712, 324, 0, 1, 0, 0, 200, 163 
38.979089, 324, 0, 1, 0, 0, 201, 163 
38.979089, 326, 0, 1, 0, 0, 201, 164 
39.004594, 326, 0, 1, 0, 0, 202, 164 
39.004665, 328, 0, 1, 0, 0, 202, 165 
39.461070, 328, 0, 1, 0, 0, 203, 165 
39.461619, 330, 0, 1, 0, 0, 203, 166 
39.491505, 330, 0, 1, 0, 0, 204, 166 
39.491505, 332, 0, 1, 0, 0, 204, 167 
39.650045, 332, 0, 1, 0, 0, 205, 167 
39.650045, 334, 0, 1, 0, 0, 205, 168 
39.983420, 334, 0, 1, 0, 0, 206, 168 
39.983645, 336, 0, 1, 0, 0, 206, 169 
40.367688, 336, 0, 1, 0, 0, 207, 169 
40.367688, 338, 0, 1, 0, 0, 207, 170 
40.386774, 338, 0, 1, 0, 0, 208, 170 
40.406107, 340, 0, 1, 0, 0, 208, 171 
40.446469, 340, 0, 1, 0, 0, 209, 171 
40.446783, 342, 0, 1, 0, 0, 209, 172 
40.452789, 342, 0, 1, 0, 0, 210, 172 
40.794105, 342, 0, 1, 0, 0, 211, 172 
40.794148, 344, 0, 1, 0, 0, 211, 173 
41.013957, 344, 0, 1, 0, 0, 212, 173 
41.015371, 346, 0, 1, 0, 0, 212, 174 
41.085940, 346, 0, 1, 0, 0, 213, 174 
41.086301, 348, 0, 1, 0, 0, 213, 175 
41.151919, 348, 0, 1, 0, 0, 214, 175 
41.221747, 348, 0, 1, 0, 0, 215, 175 
41.221747, 350, 0, 1, 0, 0, 215, 176 
41.371020, 350, 0, 1, 0, 0, 216, 176 
41.371020, 352, 0, 1, 0, 0, 216, 177 
41.431727, 352, 0, 1, 0, 0, 217, 177 
41.431727, 354, 0, 1, 0, 0, 217, 178 
41.606638, 354, 0, 1, 0, 0, 218, 178 
41.606638, 356, 0, 1, 0, 0, 218, 179 
41.713422, 356, 0, 1, 0, 0, 219, 179 
41.713422, 358, 0, 1, 0, 0, 219, 180 
41.830343, 358, 0, 1, 0, 0, 220, 180 
41.830854, 360, 0, 1, 0, 0, 220, 181 
41.920107, 360, 0, 1, 0, 0, 221, 181 
41.920107, 362, 0, 1, 0, 0, 221, 182 
42.530212, 362, 0, 1, 0, 0, 222, 182 
42.530404, 364, 0, 1, 0, 0, 222, 183 
43.082735, 364, 0, 1, 0, 0, 223, 183 
43.083588, 366, 0, 1, 0, 0, 223, 184 
43.462201, 366, 0, 1, 0, 0, 224, 184 
43.462201, 368, 0, 1, 0, 0, 224, 185 
43.612649, 368, 0, 1, 0, 0, 225, 185 
43.612649, 370, 0, 1, 0, 0, 225, 186 
43.657834, 370, 0, 1, 0, 0, 226, 186 
43.657834, 372, 0, 1, 0, 0, 226, 187 
43.814514, 372, 0, 1, 0, 0, 227, 187 
43.815155, 374, 0, 1, 0, 0, 227, 188 
43.841182, 374, 0, 1, 0, 0, 228, 188 
43.841182, 376, 0, 1, 0, 0, 228, 189 
44.087318, 376, 0, 1, 0, 0, 229, 189 
44.087468, 378, 0, 1, 0, 0, 229, 190 
44.262547, 378, 0, 1, 0, 0, 230, 190 
44.262547, 380, 0, 1, 0, 0, 230, 191 
44.362340, 380, 0, 1, 0, 0, 231, 191 
44.362340, 382, 0, 1, 0, 0, 231, 192 
44.380328, 382, 0, 1, 0, 0, 232, 192 
44.380328, 384, 0, 1, 0, 0, 232, 193 
44.405810, 384, 0, 1, 0, 0, 233, 193 
44.520886, 384, 0, 1, 0, 0, 234, 193 
44.557168, 384, 0, 1, 0, 0, 235, 193 
44.557168, 386, 0, 1, 0, 0, 235, 194 
44.568203, 386, 0, 1, 0, 0, 236, 194 
44.568203, 388, 0, 1, 0, 0, 236, 195 
44.626025, 388, 0, 1, 0, 0, 237, 195 
44.626025, 390, 0, 1, 0, 0, 237, 196 
44.723210, 390, 0, 1, 0, 0, 238, 196 
44.723400, 392, 0, 1, 0, 0, 238, 197 
44.835571, 392, 0, 1, 0, 0, 239, 197 
44.839393, 394, 0, 1, 0, 0, 239, 198 
44.862952, 394, 0, 1, 0, 0, 240, 198 
45.046512, 394, 0, 1, 0, 0, 241, 198 
45.046514, 396, 0, 1, 0, 0, 241, 199 
45.146120, 396, 0, 1, 0, 0, 242, 199 
45.181866, 396, 0, 1, 0, 0, 243, 199 
45.183006, 398, 0, 1, 0, 0, 243, 200 
45.188808, 398, 0, 1, 0, 0, 244, 200 
45.188861, 400, 0, 1, 0, 0, 244, 201 
45.227209, 400, 0, 1, 0, 0, 245, 201 
45.227209, 402, 0, 1, 0, 0, 245, 202 
45.232224, 402, 0, 1, 0, 0, 246, 202 
45.232224, 404, 0, 1, 0, 0, 246, 203 
45.496152, 404, 0, 1, 0, 0, 247, 203 
45.496641, 406, 0, 1, 0, 0, 247, 204 
45.548868, 406, 0, 1, 0, 0, 248, 204 
45.548868, 408, 0, 1, 0, 0, 248, 205 
45.621421, 408, 0, 1, 0, 0, 249, 205 
45.621421, 410, 0, 1, 0, 0, 249, 206 
45.946517, 410, 0, 1, 0, 0, 250, 206 
45.946517, 412, 0, 1, 0, 0, 250, 207 
46.044742, 412, 0, 1, 0, 0, 251, 207 
46.044742, 414, 0, 1, 0, 0, 251, 208 
46.177767, 414, 0, 1, 0, 0, 252, 208 
46.178008, 416, 0, 1, 0, 0, 252, 209 
46.643518, 416, 0, 1, 0, 0, 253, 209 
46.643833, 418, 0, 1, 0, 0, 253, 210 
46.674678, 418, 0, 1, 0, 0, 254, 210 
46.674678, 420, 0, 1, 0, 0, 254, 211 
46.735525, 420, 0, 1, 0, 0, 255, 211 
46.736539, 422, 0, 1, 0, 0, 255, 212 
46.749443, 422, 0, 1, 0, 0, 256, 212 
46.749534, 424, 0, 1, 0, 0, 256, 213 
46.818281, 424, 0, 1, 0, 0, 257, 213 
46.818403, 426, 0, 1, 0, 0, 257, 214 
46.828774, 426, 0, 1, 0, 0, 258, 214 
46.828948, 428, 0, 1, 0, 0, 258, 215 
46.872716, 428, 0, 1, 0, 0, 259, 215 
47.272128, 428, 0, 1, 0, 0, 260, 215 
47.272160, 430, 0, 1, 0, 0, 260, 216 
47.344347, 430, 0, 1, 0, 0, 261, 216 
47.344347, 432, 0, 1, 0, 0, 261, 217 
47.690322, 432, 0, 1, 0, 0, 262, 217 
47.690342, 434, 0, 1, 0, 0, 262, 218 
47.693326, 434, 0, 1, 0, 0, 263, 218 
47.756623, 434, 0, 1, 0, 0, 264, 218 
47.756623, 436, 0, 1, 0, 0, 264, 219 
47.825742, 436, 0, 1, 0, 0, 265, 219 
47.996834, 434, 0, 2, 0, 0, 265, 219 
48.240951, 434, 0, 2, 0, 0, 266, 219 
48.247252, 436, 0, 2, 0, 0, 266, 220 
48.281123, 436, 0, 2, 0, 0, 267, 220 
48.281123, 438, 0, 2, 0, 0, 267, 221 
48.488534, 438, 0, 2, 0, 0, 268, 221 
48.489673, 440, 0, 2, 0, 0, 268, 222 
48.555651, 440, 0, 2, 0, 0, 269, 222 
48.555651, 442, 0, 2, 0, 0, 269, 223 
48.681488, 442, 0, 2, 0, 0, 270, 223 
48.682416, 444, 0, 2, 0, 0, 270, 224 
48.688621, 444, 0, 2, 0, 0, 271, 224 
48.695779, 446, 0, 2, 0, 0, 271, 225 
48.879275, 446, 0, 2, 0, 0, 272, 225 
49.945924, 446, 0, 2, 0, 0, 273, 225 
49.946140, 448, 0, 2, 0, 0, 273, 226 
50.014238, 448, 0, 2, 0, 0, 274, 226 
50.014238, 450, 0, 2, 0, 0, 274, 227 
50.031854, 450, 0, 2, 0, 0, 275, 227 
50.031912, 452, 0, 2, 0, 0, 275, 228 
50.399906, 452, 0, 2, 0, 0, 276, 228 
50.400019, 454, 0, 2, 0, 0, 276, 229 
50.836957, 454, 0, 2, 0, 0, 277, 229 
50.837166, 456, 0, 2, 0, 0, 277, 230 
50.893462, 456, 0, 2, 0, 0, 278, 230 
50.894063, 458, 0, 2, 0, 0, 278, 231 
50.930729, 458, 0, 2, 0, 0, 279, 231 
50.930810, 460, 0, 2, 0, 0, 279, 232 
50.969469, 460, 0, 2, 0, 0, 280, 232 
51.087554, 460, 0, 2, 0, 0, 281, 232 
