0.000000, 0, 0, 0, 0, 0, 1, 0 
0.000000, 2, 0, 0, 0, 0, 1, 1 
0.000970, 2, 0, 0, 0, 0, 2, 1 
0.080268, 2, 0, 0, 0, 0, 3, 1 
0.080268, 4, 0, 0, 0, 0, 3, 2 
0.140678, 4, 0, 0, 0, 0, 4, 2 
0.140678, 6, 0, 0, 0, 0, 4, 3 
0.276661, 6, 0, 0, 0, 0, 5, 3 
0.276661, 8, 0, 0, 0, 0, 5, 4 
0.278260, 8, 0, 0, 0, 0, 6, 4 
0.278260, 10, 0, 0, 0, 0, 6, 5 
0.329824, 12, 0, 0, 0, 0, 6, 6 
0.466138, 12, 0, 0, 0, 0, 7, 6 
0.466138, 14, 0, 0, 0, 0, 7, 7 
0.502273, 14, 0, 0, 0, 0, 8, 7 
0.502273, 16, 0, 0, 0, 0, 8, 8 
0.609358, 16, 0, 0, 0, 0, 9, 8 
0.632585, 16, 0, 0, 0, 0, 10, 8 
0.632585, 18, 0, 0, 0, 0, 10, 9 
0.657697, 20, 0, 0, 0, 0, 10, 10 
0.868433, 20, 0, 0, 0, 0, 11, 10 
0.868433, 22, 0, 0, 0, 0, 11, 11 
0.953029, 22, 0, 0, 0, 0, 12, 11 
0.953081, 24, 0, 0, 0, 0, 12, 12 
1.004182, 24, 0, 0, 0, 0, 13, 12 
1.004182, 26, 0, 0, 0, 0, 13, 13 
1.137355, 26, 0, 0, 0, 0, 14, 13 
1.143229, 28, 0, 0, 0, 0, 14, 14 
1.148393, 28, 0, 0, 0, 0, 15, 14 
1.148393, 30, 0, 0, 0, 0, 15, 15 
1.282934, 30, 0, 0, 0, 0, 16, 15 
1.282934, 32, 0, 0, 0, 0, 16, 16 
1.336821, 32, 0, 0, 0, 0, 17, 16 
1.385851, 34, 0, 0, 0, 0, 17, 17 
1.983511, 34, 0, 0, 0, 0, 18, 17 
1.983511, 36, 0, 0, 0, 0, 18, 18 
2.577731, 36, 0, 0, 0, 0, 19, 18 
2.577745, 38, 0, 0, 0, 0, 19, 19 
2.778235, 38, 0, 0, 0, 0, 20, 19 
2.783562, 40, 0, 0, 0, 0, 20, 20 
3.503443, 40, 0, 0, 0, 0, 21, 20 
3.503816, 42, 0, 0, 0, 0, 21, 21 
3.727656, 42, 0, 0, 0, 0, 22, 21 
3.727656, 44, 0, 0, 0, 0, 22, 22 
3.819903, 44, 0, 0, 0, 0, 23, 22 
3.819903, 46, 0, 0, 0, 0, 23, 23 
3.938623, 46, 0, 0, 0, 0, 24, 23 
4.002024, 46, 0, 0, 0, 0, 25, 23 
4.002024, 48, 0, 0, 0, 0, 25, 24 
4.234595, 48, 0, 0, 0, 0, 26, 24 
4.234595, 50, 0, 0, 0, 0, 26, 25 
4.254652, 50, 0, 0, 0, 0, 27, 25 
4.254652, 52, 0, 0, 0, 0, 27, 26 
4.321347, 52, 0, 0, 0, 0, 28, 26 
4.343052, 54, 0, 0, 0, 0, 28, 27 
4.420586, 54, 0, 0, 0, 0, 29, 27 
4.421950, 56, 0, 0, 0, 0, 29, 28 
4.494321, 56, 0, 0, 0, 0, 30, 28 
4.494321, 58, 0, 0, 0, 0, 30, 29 
4.674961, 58, 0, 0, 0, 0, 31, 29 
4.674961, 60, 0, 0, 0, 0, 31, 30 
4.677051, 60, 0, 0, 0, 0, 32, 30 
