Time, Num Carriers, CC CE, CC RE, #H C , #El C, #Ex C, #Ex D
77.530950, 60, 0, 0, 0, 0, 31, 30 
77.539501, 62, 0, 0, 0, 0, 31, 31 
79.396076, 62, 0, 0, 0, 0, 32, 31 
79.396076, 64, 0, 0, 0, 0, 32, 32 
89.506223, 64, 0, 0, 0, 0, 33, 32 
89.506223, 66, 0, 0, 0, 0, 33, 33 
89.685659, 66, 0, 0, 0, 0, 34, 33 
89.685659, 68, 0, 0, 0, 0, 34, 34 
89.745968, 68, 0, 0, 0, 0, 35, 34 
89.746215, 70, 0, 0, 0, 0, 35, 35 
102.508519, 70, 0, 0, 0, 0, 36, 35 
102.508519, 72, 0, 0, 0, 0, 36, 36 
113.775074, 72, 0, 0, 0, 0, 37, 36 
114.696414, 72, 0, 0, 0, 0, 38, 36 
114.696414, 74, 0, 0, 0, 0, 38, 37 
114.909205, 74, 0, 0, 0, 0, 39, 37 
114.909615, 76, 0, 0, 0, 0, 39, 38 
116.609275, 76, 0, 0, 0, 0, 40, 38 
116.609275, 78, 0, 0, 0, 0, 40, 39 
117.546896, 78, 0, 0, 0, 0, 41, 39 
117.546896, 80, 0, 0, 0, 0, 41, 40 
117.564180, 80, 0, 0, 0, 0, 42, 40 
117.564180, 82, 0, 0, 0, 0, 42, 41 
118.352837, 82, 0, 0, 0, 0, 43, 41 
118.401276, 82, 0, 0, 0, 0, 44, 41 
118.401276, 84, 0, 0, 0, 0, 44, 42 
118.402130, 86, 0, 0, 0, 0, 44, 43 
118.711960, 86, 0, 0, 0, 0, 45, 43 
118.711960, 88, 0, 0, 0, 0, 45, 44 
119.767520, 88, 0, 0, 0, 0, 46, 44 
119.767520, 90, 0, 0, 0, 0, 46, 45 
120.345232, 90, 0, 0, 0, 0, 47, 45 
120.349034, 92, 0, 0, 0, 0, 47, 46 
121.256578, 92, 0, 0, 0, 0, 48, 46 
121.265858, 94, 0, 0, 0, 0, 48, 47 
121.949703, 94, 0, 0, 0, 0, 49, 47 
121.949703, 96, 0, 0, 0, 0, 49, 48 
123.245980, 96, 0, 0, 0, 0, 50, 48 
123.247283, 98, 0, 0, 0, 0, 50, 49 
125.585692, 98, 0, 0, 0, 0, 51, 49 
125.823077, 98, 0, 0, 0, 0, 52, 49 
125.823077, 100, 0, 0, 0, 0, 52, 50 
125.844897, 102, 0, 0, 0, 0, 52, 51 
126.853141, 102, 0, 0, 0, 0, 53, 51 
126.854983, 104, 0, 0, 0, 0, 53, 52 
126.859317, 104, 0, 0, 0, 0, 54, 52 
126.871243, 106, 0, 0, 0, 0, 54, 53 
127.204391, 106, 0, 0, 0, 0, 55, 53 
127.206029, 108, 0, 0, 0, 0, 55, 54 
127.225767, 108, 0, 0, 0, 0, 56, 54 
127.230570, 110, 0, 0, 0, 0, 56, 55 
131.070493, 108, 0, 1, 0, 0, 56, 55 
132.767000, 106, 0, 2, 0, 0, 56, 55 
145.671708, 106, 0, 2, 0, 0, 57, 55 
145.671809, 108, 0, 2, 0, 0, 57, 56 
150.184565, 108, 0, 2, 0, 0, 58, 56 
150.184565, 110, 0, 2, 0, 0, 58, 57 
150.464237, 110, 0, 2, 0, 0, 59, 57 
150.801367, 110, 0, 2, 0, 0, 60, 57 
150.801367, 112, 0, 2, 0, 0, 60, 58 
150.860933, 114, 0, 2, 0, 0, 60, 59 
151.032328, 114, 0, 2, 0, 0, 61, 59 
151.032328, 116, 0, 2, 0, 0, 61, 60 
151.299287, 116, 0, 2, 0, 0, 62, 60 
151.299287, 118, 0, 2, 0, 0, 62, 61 
163.477439, 118, 0, 2, 0, 0, 63, 61 
164.133789, 120, 0, 2, 0, 0, 63, 62 
166.353232, 120, 0, 2, 0, 0, 64, 62 
166.353232, 122, 0, 2, 0, 0, 64, 63 
166.665617, 122, 0, 2, 0, 0, 65, 63 
166.665617, 124, 0, 2, 0, 0, 65, 64 
167.300271, 124, 0, 2, 0, 0, 66, 64 
167.300271, 126, 0, 2, 0, 0, 66, 65 
169.778648, 126, 0, 2, 0, 0, 67, 65 
169.778648, 128, 0, 2, 0, 0, 67, 66 
169.885355, 128, 0, 2, 0, 0, 68, 66 
169.901483, 130, 0, 2, 0, 0, 68, 67 
170.857712, 130, 0, 2, 0, 0, 69, 67 
170.857716, 132, 0, 2, 0, 0, 69, 68 
171.381268, 132, 0, 2, 0, 0, 70, 68 
171.381268, 134, 0, 2, 0, 0, 70, 69 
172.870893, 134, 0, 2, 0, 0, 71, 69 
172.870893, 136, 0, 2, 0, 0, 71, 70 
173.687427, 136, 0, 2, 0, 0, 72, 70 
173.687427, 138, 0, 2, 0, 0, 72, 71 
174.776050, 138, 0, 2, 0, 0, 73, 71 
174.776477, 140, 0, 2, 0, 0, 73, 72 
176.451519, 140, 0, 2, 0, 0, 74, 72 
176.451519, 142, 0, 2, 0, 0, 74, 73 
176.923745, 140, 0, 3, 0, 0, 74, 73 
179.147761, 140, 0, 3, 0, 0, 75, 73 
179.558333, 142, 0, 3, 0, 0, 75, 74 
182.011563, 140, 0, 4, 0, 0, 75, 74 
184.619511, 140, 0, 4, 0, 0, 76, 74 
184.651777, 142, 0, 4, 0, 0, 76, 75 
189.363734, 142, 0, 4, 0, 0, 77, 75 
189.363744, 144, 0, 4, 0, 0, 77, 76 
189.834838, 144, 0, 4, 0, 0, 78, 76 
189.834838, 146, 0, 4, 0, 0, 78, 77 
190.607926, 146, 0, 4, 0, 0, 79, 77 
190.627499, 148, 0, 4, 0, 0, 79, 78 
191.500582, 146, 0, 5, 0, 0, 79, 78 
194.770504, 146, 0, 5, 0, 0, 80, 78 
194.771023, 148, 0, 5, 0, 0, 80, 79 
195.877427, 148, 0, 5, 0, 0, 81, 79 
195.877427, 150, 0, 5, 0, 0, 81, 80 
196.678533, 150, 0, 5, 0, 0, 82, 80 
196.678533, 152, 0, 5, 0, 0, 82, 81 
196.911318, 152, 0, 5, 0, 0, 83, 81 
196.911318, 154, 0, 5, 0, 0, 83, 82 
200.600900, 154, 0, 5, 0, 0, 84, 82 
200.600900, 156, 0, 5, 0, 0, 84, 83 
202.359565, 156, 0, 5, 0, 0, 85, 83 
202.359567, 158, 0, 5, 0, 0, 85, 84 
202.801278, 158, 0, 5, 0, 0, 86, 84 
202.801278, 160, 0, 5, 0, 0, 86, 85 
204.720618, 160, 0, 5, 0, 0, 87, 85 
204.721174, 162, 0, 5, 0, 0, 87, 86 
204.752392, 162, 0, 5, 0, 0, 88, 86 
204.752392, 164, 0, 5, 0, 0, 88, 87 
207.356933, 164, 0, 5, 0, 0, 89, 87 
207.385217, 166, 0, 5, 0, 0, 89, 88 
211.320462, 166, 0, 5, 0, 0, 90, 88 
211.320462, 168, 0, 5, 0, 0, 90, 89 
211.381844, 168, 0, 5, 0, 0, 91, 89 
211.386394, 170, 0, 5, 0, 0, 91, 90 
212.370804, 170, 0, 5, 0, 0, 92, 90 
212.370804, 172, 0, 5, 0, 0, 92, 91 
215.772816, 172, 0, 5, 0, 0, 93, 91 
215.772816, 174, 0, 5, 0, 0, 93, 92 
216.278485, 174, 0, 5, 0, 0, 94, 92 
216.278485, 176, 0, 5, 0, 0, 94, 93 
228.905455, 176, 0, 5, 0, 0, 95, 93 
228.939043, 178, 0, 5, 0, 0, 95, 94 
234.168531, 178, 0, 5, 0, 0, 96, 94 
234.676797, 180, 0, 5, 0, 0, 96, 95 
234.683648, 180, 0, 5, 0, 0, 97, 95 
234.690100, 182, 0, 5, 0, 0, 97, 96 
241.193552, 182, 0, 5, 0, 0, 98, 96 
241.193552, 184, 0, 5, 0, 0, 98, 97 
242.083838, 184, 0, 5, 0, 0, 99, 97 
242.089577, 186, 0, 5, 0, 0, 99, 98 
242.757456, 186, 0, 5, 0, 0, 100, 98 
242.757456, 188, 0, 5, 0, 0, 100, 99 
243.135612, 188, 0, 5, 0, 0, 101, 99 
243.135612, 190, 0, 5, 0, 0, 101, 100 
243.771957, 190, 0, 5, 0, 0, 102, 100 
243.771957, 192, 0, 5, 0, 0, 102, 101 
245.204449, 192, 0, 5, 0, 0, 103, 101 
245.204449, 194, 0, 5, 0, 0, 103, 102 
249.754407, 194, 0, 5, 0, 0, 104, 102 
249.809226, 196, 0, 5, 0, 0, 104, 103 
250.011625, 196, 0, 5, 0, 0, 105, 103 
250.104670, 198, 0, 5, 0, 0, 105, 104 
250.307248, 198, 0, 5, 0, 0, 106, 104 
250.307248, 200, 0, 5, 0, 0, 106, 105 
250.549488, 200, 0, 5, 0, 0, 107, 105 
250.723446, 202, 0, 5, 0, 0, 107, 106 
250.746254, 200, 0, 6, 0, 0, 107, 106 
251.943036, 200, 0, 6, 0, 0, 108, 106 
251.943036, 202, 0, 6, 0, 0, 108, 107 
254.876833, 200, 0, 7, 0, 0, 108, 107 
255.523617, 200, 0, 7, 0, 0, 109, 107 
255.523617, 202, 0, 7, 0, 0, 109, 108 
256.164038, 202, 0, 7, 0, 0, 110, 13, 0, 0, 112, 111 
271.994239, 218, 0, 3, 0, 0, 112, 112 
276.791786, 218, 0, 3, 0, 0, 113, 112 
276.791786, 220, 0, 3, 0, 0, 113, 113 
279.531431, 220, 0, 3, 0, 0, 114, 113 
279.532887, 222, 0, 3, 0, 0, 114, 114 
290.796967, 222, 0, 3, 0, 0, 115, 114 
295.132378, 222, 0, 3, 0, 0, 116, 114 
295.134963, 224, 0, 3, 0, 0, 116, 115 
296.370992, 224, 0, 3, 0, 0, 117, 115 
296.370992, 226, 0, 3, 0, 0, 117, 116 
305.247959, 224, 0, 4, 0, 0, 117, 116 
309.809568, 222, 0, 5, 0, 0, 117, 116 
310.321746, 222, 0, 5, 0, 0, 118, 116 
310.359373, 224, 0, 5, 0, 0, 118, 117 
310.931444, 224, 0, 5, 0, 0, 119, 117 
310.931444, 226, 0, 5, 0, 0, 119, 118 
311.061747, 226, 0, 5, 0, 0, 120, 118 
311.062284, 228, 0, 5, 0, 0, 120, 119 
312.196066, 228, 0, 5, 0, 0, 121, 119 
312.204708, 230, 0, 5, 0, 0, 121, 120 
313.214862, 230, 0, 5, 0, 0, 122, 120 
313.214862, 232, 0, 5, 0, 0, 122, 121 
313.520911, 232, 0, 5, 0, 0, 123, 121 
313.520928, 234, 0, 5, 0, 0, 123, 122 
313.573377, 234, 0, 5, 0, 0, 124, 122 
313.573377, 236, 0, 5, 0, 0, 124, 123 
323.208445, 236, 0, 5, 0, 0, 125, 123 
323.208445, 238, 0, 5, 0, 0, 125, 124 
323.457242, 238, 0, 5, 0, 0, 126, 124 
323.458643, 240, 0, 5, 0, 0, 126, 125 
323.483430, 240, 0, 5, 0, 0, 127, 125 
323.483430, 242, 0, 5, 0, 0, 127, 126 
323.837205, 242, 0, 5, 0, 0, 128, 126 
323.837205, 244, 0, 5, 0, 0, 128, 127 
324.932945, 242, 0, 6, 0, 0, 128, 127 
331.015062, 242, 0, 6, 0, 0, 129, 127 
331.020753, 244, 0, 6, 0, 0, 129, 128 
340.784026, 244, 0, 6, 0, 0, 130, 128 
340.784026, 246, 0, 6, 0, 0, 130, 129 
350.180950, 246, 0, 6, 0, 0, 131, 129 
350.180950, 248, 0, 6, 0, 0, 131, 130 
357.404579, 248, 0, 6, 0, 0, 132, 130 
357.409966, 250, 0, 6, 0, 0, 132, 131 
357.947524, 250, 0, 6, 0, 0, 133, 131 
357.948088, 252, 0, 6, 0, 0, 133, 132 
358.098354, 250, 0, 7, 0, 0, 133, 132 
358.316848, 250, 0, 7, 0, 0, 134, 132 
358.316848, 252, 0, 7, 0, 0, 134, 133 
358.862413, 252, 0, 7, 0, 0, 135, 133 
358.862443, 254, 0, 7, 0, 0, 135, 134 
359.376780, 254, 0, 7, 0, 0, 136, 134 
359.376780, 256, 0, 7, 0, 0, 136, 135 
359.567783, 256, 0, 7, 0, 0, 137, 135 
359.567783, 258, 0, 7, 0, 0, 137, 136 
361.872157, 258, 0, 7, 0, 0, 138, 136 
361.872158, 260, 0, 7, 0, 0, 138, 137 
361.983148, 260, 0, 7, 0, 0, 139, 137 
361.983148, 262, 0, 7, 0, 0, 139, 138 
395.891560, 260, 0, 8, 0, 0, 139, 138 
396.350703, 258, 0, 9, 0, 0, 139, 138 
400.320239, 256, 0, 10, 0, 0, 139, 138 
401.594130, 256, 0, 10, 0, 0, 140, 138 
401.635090, 256, 0, 10, 0, 0, 141, 138 
401.635090, 258, 0, 10, 0, 0, 141, 139 
401.926455, 260, 0, 10, 0, 0, 141, 140 
402.596395, 260, 0, 10, 0, 0, 142, 140 
402.596395, 262, 0, 10, 0, 0, 142, 141 
403.590331, 262, 0, 10, 0, 0, 143, 141 
403.590331, 264, 0, 10, 0, 0, 143, 142 
403.644533, 264, 0, 10, 0, 0, 144, 142 
403.720827, 266, 0, 10, 0, 0, 144, 143 
404.997485, 266, 0, 10, 0, 0, 145, 143 
404.997485, 268, 0, 10, 0, 0, 145, 144 
408.507956, 268, 0, 10, 0, 0, 146, 144 
408.519657, 270, 0, 10, 0, 0, 146, 145 
424.646872, 270, 0, 10, 0, 0, 147, 145 
424.646955, 272, 0, 10, 0, 0, 147, 146 
424.936129, 272, 0, 10, 0, 0, 148, 146 
424.936129, 274, 0, 10, 0, 0, 148, 147 
424.962159, 274, 0, 10, 0, 0, 149, 147 
424.962159, 276, 0, 10, 0, 0, 149, 148 
431.496542, 276, 0, 10, 0, 0, 150, 148 
431.496542, 278, 0, 10, 0, 0, 150, 149 
431.834872, 278, 0, 10, 0, 0, 151, 149 
431.834872, 280, 0, 10, 0, 0, 151, 150 
432.256301, 280, 0, 10, 0, 0, 152, 150 
432.415338, 282, 0, 10, 0, 0, 152, 151 
432.931080, 282, 0, 10, 0, 0, 153, 151 
432.931080, 284, 0, 10, 0, 0, 153, 152 
433.368072, 284, 0, 10, 0, 0, 154, 152 
433.369438, 286, 0, 10, 0, 0, 154, 153 
433.819323, 286, 0, 10, 0, 0, 155, 153 
433.827906, 288, 0, 10, 0, 0, 155, 154 
437.524301, 288, 0, 10, 0, 0, 156, 154 
437.524621, 290, 0, 10, 0, 0, 156, 155 
437.543886, 290, 0, 10, 0, 0, 157, 155 
437.543886, 292, 0, 10, 0, 0, 157, 156 
437.801546, 292, 0, 10, 0, 0, 158, 156 
437.801546, 294, 0, 10, 0, 0, 158, 157 
438.317992, 294, 0, 10, 0, 0, 159, 157 
438.328045, 296, 0, 10, 0, 0, 159, 158 
441.406742, 294, 0, 11, 0, 0, 159, 158 
443.040463, 294, 0, 11, 0, 0, 160, 158 
443.040463, 296, 0, 11, 0, 0, 160, 159 
444.136405, 296, 0, 11, 0, 0, 161, 159 
444.136405, 298, 0, 11, 0, 0, 161, 160 
444.475702, 298, 0, 11, 0, 0, 162, 160 
444.475711, 300, 0, 11, 0, 0, 162, 161 
446.987492, 300, 0, 11, 0, 0, 163, 161 
446.987492, 302, 0, 11, 0, 0, 163, 162 
447.327175, 302, 0, 11, 0, 0, 164, 162 
447.327175, 304, 0, 11, 0, 0, 164, 163 
447.597381, 304, 0, 11, 0, 0, 165, 163 
447.930740, 306, 0, 11, 0, 0, 165, 164 
447.946419, 306, 0, 11, 0, 0, 166, 164 
447.946419, 308, 0, 11, 0, 0, 166, 165 
450.244400, 308, 0, 11, 0, 0, 167, 165 
450.244400, 310, 0, 11, 0, 0, 167, 166 
450.301847, 310, 0, 11, 0, 0, 168, 166 
450.303086, 312, 0, 11, 0, 0, 168, 167 
476.611466, 312, 0, 11, 0, 0, 169, 167 
476.611466, 314, 0, 11, 0, 0, 169, 168 
477.123678, 314, 0, 11, 0, 0, 170, 168 
477.123678, 316, 0, 11, 0, 0, 170, 169 
478.616856, 316, 0, 11, 0, 0, 171, 169 
478.617081, 318, 0, 11, 0, 0, 171, 170 
479.461779, 318, 0, 11, 0, 0, 172, 170 
479.461779, 320, 0, 11, 0, 0, 172, 171 
499.461322, 320, 0, 11, 0, 0, 173, 171 
501.104893, 320, 0, 11, 0, 0, 174, 171 
502.052868, 322, 0, 11, 0, 0, 174, 172 
504.940165, 322, 0, 11, 0, 0, 175, 172 
504.940165, 324, 0, 11, 0, 0, 175, 173 
506.511611, 324, 0, 11, 0, 0, 176, 173 
506.511611, 326, 0, 11, 0, 0, 176, 174 
507.480091, 326, 0, 11, 0, 0, 177, 174 
507.480091, 328, 0, 11, 0, 0, 177, 175 
541.764800, 328, 0, 11, 0, 0, 178, 175 
541.764800, 330, 0, 11, 0, 0, 178, 176 
546.618635, 330, 0, 11, 0, 0, 179, 176 
546.618635, 332, 0, 11, 0, 0, 179, 177 
546.873418, 332, 0, 11, 0, 0, 180, 177 
546.873944, 334, 0, 11, 0, 0, 180, 178 
547.687653, 334, 0, 11, 0, 0, 181, 178 
547.687798, 336, 0, 11, 0, 0, 181, 179 
548.628506, 336, 0, 11, 0, 0, 182, 179 
548.629344, 338, 0, 11, 0, 0, 182, 180 
550.363631, 338, 0, 11, 0, 0, 183, 180 
550.382250, 340, 0, 11, 0, 0, 183, 181 
551.155707, 340, 0, 11, 0, 0, 184, 181 
551.155707, 342, 0, 11, 0, 0, 184, 182 
551.824886, 342, 0, 11, 0, 0, 185, 182 
551.824886, 344, 0, 11, 0, 0, 185, 183 
554.006356, 342, 0, 12, 0, 0, 185, 183 
567.402036, 342, 0, 12, 0, 0, 186, 183 
567.456599, 344, 0, 12, 0, 0, 186, 184 
567.978805, 344, 0, 12, 0, 0, 187, 184 
567.979323, 346, 0, 12, 0, 0, 187, 185 
568.102987, 346, 0, 12, 0, 0, 188, 185 
568.102987, 348, 0, 12, 0, 0, 188, 186 
568.606166, 348, 0, 12, 0, 0, 189, 186 
568.606166, 350, 0, 12, 0, 0, 189, 187 
570.357951, 350, 0, 12, 0, 0, 190, 187 
570.357951, 352, 0, 12, 0, 0, 190, 188 
570.816733, 352, 0, 12, 0, 0, 191, 188 
570.816733, 354, 0, 12, 0, 0, 191, 189 
579.087186, 352, 0, 13, 0, 0, 191, 189 
579.506942, 352, 0, 13, 0, 0, 192, 189 
579.506942, 354, 0, 13, 0, 0, 192, 190 
579.809518, 352, 0, 14, 0, 0, 192, 190 
579.923132, 350, 0, 15, 0, 0, 192, 190 
580.504302, 350, 0, 15, 0, 0, 193, 190 
580.504302, 352, 0, 15, 0, 0, 193, 191 
590.035500, 352, 0, 15, 0, 0, 194, 191 
590.035500, 354, 0, 15, 0, 0, 194, 192 
590.476502, 354, 0, 15, 0, 0, 195, 192 
590.476628, 356, 0, 15, 0, 0, 195, 193 
600.996456, 356, 0, 15, 0, 0, 196, 193 
601.002632, 358, 0, 15, 0, 0, 196, 194 
601.668408, 358, 0, 15, 0, 0, 197, 194 
601.727431, 358, 0, 15, 0, 0, 198, 194 
601.727431, 360, 0, 15, 0, 0, 198, 195 
601.845237, 362, 0, 15, 0, 0, 198, 196 
604.422746, 362, 0, 15, 0, 0, 199, 196 
604.458331, 364, 0, 15, 0, 0, 199, 197 
605.406532, 364, 0, 15, 0, 0, 200, 197 
605.406532, 366, 0, 15, 0, 0, 200, 198 
606.149735, 366, 0, 15, 0, 0, 201, 198 
606.149735, 368, 0, 15, 0, 0, 201, 199 
606.258414, 368, 0, 15, 0, 0, 202, 199 
606.258414, 370, 0, 15, 0, 0, 202, 200 
607.709125, 370, 0, 15, 0, 0, 203, 200 
610.441391, 370, 0, 15, 0, 0, 204, 200 
610.441391, 372, 0, 15, 0, 0, 204, 201 
610.469118, 372, 0, 15, 0, 0, 205, 201 
610.470199, 374, 0, 15, 0, 0, 205, 202 
610.696328, 374, 0, 15, 0, 0, 206, 202 
610.696328, 376, 0, 15, 0, 0, 206, 203 
616.050012, 376, 0, 15, 0, 0, 207, 203 
616.050012, 378, 0, 15, 0, 0, 207, 204 
616.227447, 378, 0, 15, 0, 0, 208, 204 
616.227447, 380, 0, 15, 0, 0, 208, 205 
618.010457, 380, 0, 15, 0, 0, 209, 205 
618.098973, 382, 0, 15, 0, 0, 209, 206 
622.036041, 382, 0, 15, 0, 0, 210, 206 
622.036041, 384, 0, 15, 0, 0, 210
