0.000000, 0, 0, 0, 0, 0, 1, 0 
0.000000, 2, 0, 0, 0, 0, 1, 1 
0.014761, 2, 0, 0, 0, 0, 2, 1 
0.014997, 4, 0, 0, 0, 0, 2, 2 
1.237775, 4, 0, 0, 0, 0, 3, 2 
1.237775, 6, 0, 0, 0, 0, 3, 3 
2.317092, 6, 0, 0, 0, 0, 4, 3 
2.375658, 6, 0, 0, 0, 0, 5, 3 
2.521403, 8, 0, 0, 0, 0, 5, 4 
3.153391, 8, 0, 0, 0, 0, 6, 4 
3.153391, 10, 0, 0, 0, 0, 6, 5 
5.362412, 10, 0, 0, 0, 0, 7, 5 
5.362412, 12, 0, 0, 0, 0, 7, 6 
0.000000, 0, 0, 0, 0, 0, 1, 0 
0.000000, 2, 0, 0, 0, 0, 1, 1 
0.014761, 2, 0, 0, 0, 0, 2, 1 
0.015061, 4, 0, 0, 0, 0, 2, 2 
2.208472, 4, 0, 0, 0, 0, 3, 2 
2.208472, 6, 0, 0, 0, 0, 3, 3 
3.299874, 6, 0, 0, 0, 0, 4, 3 
3.299874, 8, 0, 0, 0, 0, 4, 4 
3.625095, 8, 0, 0, 0, 0, 5, 4 
3.625095, 10, 0, 0, 0, 0, 5, 5 
14.673343, 12, 0, 0, 0, 0, 8, 6 
14.684403, 14, 0, 0, 0, 0, 8, 7 
4.608394, 10, 0, 0, 0, 0, 6, 5 
4.608394, 12, 0, 0, 0, 0, 6, 6 
15.722797, 14, 0, 0, 0, 0, 9, 7 
15.722805, 16, 0, 0, 0, 0, 9, 8 
15.984788, 16, 0, 0, 0, 0, 10, 8 
15.984788, 18, 0, 0, 0, 0, 10, 9 
16.099147, 18, 0, 0, 0, 0, 11, 9 
16.099150, 20, 0, 0, 0, 0, 11, 10 
6.495804, 12, 0, 0, 0, 0, 7, 6 
6.495804, 14, 0, 0, 0, 0, 7, 7 
17.275943, 20, 0, 0, 0, 0, 12, 10 
17.275943, 22, 0, 0, 0, 0, 12, 11 
7.252453, 14, 0, 0, 0, 0, 8, 7 
7.252659, 16, 0, 0, 0, 0, 8, 8 
17.981344, 22, 0, 0, 0, 0, 13, 11 
17.981344, 24, 0, 0, 0, 0, 13, 12 
18.810620, 24, 0, 0, 0, 0, 14, 12 
18.810620, 26, 0, 0, 0, 0, 14, 13 
19.570064, 26, 0, 0, 0, 0, 15, 13 
19.570064, 28, 0, 0, 0, 0, 15, 14 
19.723623, 28, 0, 0, 0, 0, 16, 14 
19.723627, 30, 0, 0, 0, 0, 16, 15 
20.215557, 30, 0, 0, 0, 0, 17, 15 
20.217618, 32, 0, 0, 0, 0, 17, 16 
0.000000, 0, 0, 0, 0, 0, 1, 0 
0.000000, 2, 0, 0, 0, 0, 1, 1 
0.014761, 2, 0, 0, 0, 0, 2, 1 
0.014803, 4, 0, 0, 0, 0, 2, 2 
21.141791, 32, 0, 0, 0, 0, 18, 16 
21.141791, 34, 0, 0, 0, 0, 18, 17 
5.347685, 4, 0, 0, 0, 0, 3, 2 
6.462115, 4, 0, 0, 0, 0, 4, 2 
6.462117, 6, 0, 0, 0, 0, 4, 3 
6.479301, 6, 0, 0, 0, 0, 5, 3 
6.481109, 8, 0, 0, 0, 0, 5, 4 
7.176781, 8, 0, 0, 0, 0, 6, 4 
7.176794, 10, 0, 0, 0, 0, 6, 5 
